StockCode,Description,total_units_sold,transaction_count,demand_std,total_revenue,avg_price,unique_customers,avg_daily_demand
72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,1160,68,24.279395080210104,487.2,0.42,65,1.57
84846A,SCENTED CANDLE IN DIGITALIS TIN,232,42,4.215176385732145,487.2,2.1,39,0.31
35972,DAISY FOLKART HEART DECORATION,389,52,8.676066662377318,486.25,1.25,43,0.53
20652,BLUE SPOTTY LUGGAGE TAG ,1056,45,92.66449746752579,486.0,1.2062222222222223,40,1.43
17084N,FAIRY DREAMS INCENSE ,2391,67,31.489396462178163,485.86,0.20776119402985074,42,3.24
23413,VINTAGE COFFEE GRINDER BOX,102,23,3.4486636009345806,485.7,4.880434782608695,20,0.14
20865,PATCHWORK PENCIL CASE BUTTERFLY ,247,30,19.025723663491494,485.49,2.059,24,0.33
84952B,BLACK LOVE BIRD T-LIGHT HOLDER,311,21,23.623333904466254,485.36,3.0742857142857143,15,0.42
21160,KEEP OUT GIRLS DOOR HANGER ,763,49,43.375780492497576,485.22999999999996,1.2712244897959184,44,1.03
85215,ASSORTED CHEESE FRIDGE MAGNETS,755,47,15.371351465744358,484.99,0.6474468085106383,33,1.02
22263,FELT EGG COSY LADYBIRD ,722,45,43.562888477754235,484.34,0.855111111111111,34,0.98
21740,COSY SLIPPER SHOES LARGE RED,164,49,3.1724794483715946,483.8,2.95,44,0.22
84875D,BLUE SQUARE COMPACT MIRROR,371,37,6.84140371596391,483.75,1.722972972972973,17,0.5
84913B,MINT GREEN ROSE TOWEL,104,30,1.7564331673207403,483.6,4.65,27,0.14
85185D,FROG SOCK PUPPET,168,45,4.190899230909324,483.59999999999997,2.9322222222222227,38,0.23
23660,HENRIETTA HEN MUG ,293,31,4.193953661144572,483.45000000000005,1.65,30,0.4
20864,DENIM PATCH PENCIL CASE BUTTERFLY,247,27,19.790642123728972,483.33,2.0514814814814817,20,0.33
84798B,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,322,9,49.80657029393255,482.7,2.0777777777777775,8,0.44
85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,838,89,32.274676601704904,482.34,1.0934831460674157,78,1.14
22861,EASTER TIN CHICKS IN GARDEN,292,38,9.389773802525218,481.8,1.65,36,0.4
22038,BOTANICAL LAVENDER GIFT WRAP ,1150,45,3.726779962499649,481.0,0.4182222222222222,43,1.56
20794,BLUE  TILE HOOK,190,31,3.6308119889254438,480.9,2.5354838709677416,27,0.26
84592,CROCHET ROSE PURSE WITH SUEDE BACK,163,38,2.8083648675018154,480.85,2.95,33,0.22
84984B,RED PEONY CUSHION COVER ,309,10,60.57401349680497,480.85,3.9300000000000006,7,0.42
21666,RIDGED GLASS T-LIGHT HOLDER,738,57,9.773179502801785,479.7,0.65,40,1.0
84218,BOX/12 CHICK & EGG IN BASKET,254,91,6.417885569972028,479.7,1.947142857142857,74,0.34
90160D,PINK BOUDICCA LARGE BRACELET,69,21,2.951996902824546,479.55,6.950000000000001,18,0.09
23169,CLASSIC GLASS SWEET JAR,119,14,6.357914510519697,479.45,4.092857142857143,14,0.16
84989B,75 BLACK FAIRY CAKE CASES,985,46,32.76961742356716,479.34999999999997,0.538695652173913,34,1.33
72267,PREMIUM CHURCH CANDLE,247,41,10.043624357964731,479.34000000000003,2.08,38,0.33
84917,WHITE HAND TOWEL WITH BUTTERFLY,183,17,8.849642731239959,477.85,3.738235294117647,16,0.25
22892,SALT AND PEPPER SHAKERS TOADSTOOLS,393,26,14.876362251778957,477.57,1.2426923076923078,26,0.53
84706D,CHERRY BLOSSOM TABLE CLOCK ,216,14,14.129697507319527,477.2,3.9499999999999997,14,0.29
72750C,"F.FAIRY S/3 CANDLE/GLASS, ROSE",232,15,21.293415033984658,476.4,2.75,12,0.31
84875B,GREEN SQUARE COMPACT MIRROR,367,35,7.257334742384783,476.25,1.4642857142857142,16,0.5
21311,SET/4 BIRD MIRROR MAGNETS ,682,76,11.837762946559932,476.11,1.125921052631579,62,0.92
35600D,PINK AND WHITE CHRISTMAS TREE 180CM,140,12,13.144880326114757,476.0,5.866666666666666,11,0.19
23021,GLASS BONNE JAM JAR,117,25,4.327431878916948,475.95000000000005,4.134,24,0.16
79030G,TUMBLER NEW ENGLAND,1220,41,29.69577452080083,475.79999999999995,0.39,35,1.65
21665,TRIANGULAR RIDGED GLASS POSY HOLDER,766,43,20.211095271979282,475.1,0.6430232558139536,35,1.04
84762A,WHITE PICNIC BARBECUE BUCKET,54,24,2.3265948246871155,474.9,10.15,24,0.07
37492C,GREEN BLUE FLOWER PIGGY BANK,241,24,21.160831673198697,472.65,3.7750000000000004,19,0.33
22697,TEACUP AND SAUCER REGENCY GREEN,174,13,18.35546449761152,472.5,2.8576923076923078,13,0.24
23180,MUM'S KITCHEN CLOCK,104,36,2.0809033447420693,471.90000000000003,4.766666666666667,29,0.14
22951,72 CAKE CASES DOLLY GIRL DESIGN,943,25,67.75785317338993,471.84999999999997,0.5448000000000001,25,1.28
22541,MINI JIGSAW LEAP FROG,1192,41,51.47202650173317,471.56,0.4214634146341464,34,1.62
85144,JARDIN ETCHED GLASS BUTTER DISH,68,31,2.7497800498550142,471.4,7.191935483870967,25,0.09
23527,WALL ART ANIMALS AND NATURE ,148,26,13.722300771428182,471.0,3.6726923076923077,25,0.2
85020,ROUND PINK HEART MIRROR,224,44,7.1749505526800545,470.4,2.1,36,0.3
21620,S/4 ROSE    BOTANICAL  CANDLE,126,39,4.331412425899763,469.5,3.7371794871794872,33,0.17
16238,PARTY TIME PENCIL ERASERS,2232,136,15.269660350941518,469.42,0.2250735294117647,104,3.02
16202B,PASTEL BLUE PHOTO ALBUM ,1034,18,140.91516940102747,469.21,3.191111111111111,13,1.4
72800C,S/4 PINK DINNER CANDLE SILVER FLOCK,389,26,48.922371789790205,468.87,2.2619230769230767,22,0.53
22897,OVEN MITT APPLE DESIGN,337,30,11.412888459478863,468.65,1.4366666666666668,30,0.46
16239,BALLERINA HEART DECORATION.,338,13,78.95146188218006,468.4,2.6884615384615387,13,0.46
23377,PACK OF 12 DOLLY GIRL TISSUES,1200,81,10.2787537074189,468.0,0.39,69,1.63
84675,FROG KING WATERING CAN,187,44,7.188896477077655,467.65,2.910227272727273,39,0.25
21002,ROSE DU SUD DRAWSTRING BAG,110,26,5.71529661387888,467.5,4.25,25,0.15
23136,IVORY WIRE SWEETHEART LETTER TRAY,127,44,2.2226729047337646,467.05,3.7290909090909095,39,0.17
21459,YELLOW EASTER EGG HUNT START POST,250,37,11.533539028525569,465.9,1.9418918918918917,33,0.34
23218,LAUREL STAR ANTIQUE GOLD,372,33,14.904430396849973,465.81,1.383939393939394,27,0.5
21128,GOLD FISHING GNOME,96,28,3.4472594743648006,464.71000000000004,6.3967857142857145,22,0.13
84596J,MIXED NUTS LIGHT GREEN BOWL,676,68,17.017008482683924,464.03000000000003,0.9570588235294117,50,0.92
85129C,BEADED CRYSTAL HEART BLUE SMALL,370,49,7.740750460199245,463.85,1.320204081632653,37,0.5
20845,ZINC HEART LATTICE 2 WALL PLANTER,73,21,4.319942680395744,463.55,6.35,15,0.1
47310M,"SMALL POP BOX,FUNKY MONKEY",401,47,12.012404935749773,462.85,1.2287234042553192,23,0.54
85109,PINK BOUDOIR T-LIGHT HOLDER,4203,18,597.6672544642408,462.15,0.69,17,5.7
51020A,SUMMER FUN DESIGN SHOWER CAP,1302,49,55.221523581540794,462.06,0.8189795918367347,37,1.76
22407,MONEY BOX FIRST ADE DESIGN,384,55,11.017647307322568,461.76,1.2430909090909092,49,0.52
84926E,FLOWERS TILE COASTER,1077,48,24.8646602588339,461.63,0.6260416666666667,40,1.46
20696,FLORAL SOFT CAR TOY,123,34,2.4122754991457684,461.25,3.75,28,0.17
85226C,BLUE PULL BACK RACING CAR,952,67,58.44384440547956,461.2,0.5480597014925374,54,1.29
23691,WRAP KEEP CALM BIRTHDAY,1125,36,29.504842217604118,460.5,0.4183333333333333,34,1.52
72132,COLUMBIAN CUBE CANDLE,548,27,39.64536524935778,460.2,1.684074074074074,22,0.74
23455,SMALL PARLOUR PICTURE FRAME,164,33,6.11087579895902,459.56,2.877878787878788,30,0.22
22193,RED WALL CLOCK,60,1,1.0,459.0,7.65,1,0.08
22191,IVORY WALL CLOCK,60,1,1.0,459.0,7.65,1,0.08
23561,SET OF 6 RIBBONS PARTY,167,13,15.651656748547708,458.63,2.8592307692307695,13,0.23
21884,CAKES AND BOWS GIFT  TAPE,1232,68,37.988422985801876,457.35999999999996,0.5538235294117647,61,1.67
84247L,FAWN AND MUSHROOM GREETING CARD,1088,82,5.365755111191634,456.96,0.42,62,1.47
85203,HANGING WOOD AND FELT BUTTERFLY ,1089,118,11.582045504465386,454.5,0.4189830508474576,94,1.48
72225C,LAVENDER SCENT CAKE CANDLE,1877,35,93.79391856439234,454.09,0.2694285714285714,25,2.54
72789,BASKET/8 SCENTED LOVE TOKEN CANDLES,121,45,2.851014350767605,453.75,3.75,42,0.16
90209B,GREEN ENAMEL+GLASS HAIR COMB,248,19,19.98742294602763,453.6,2.026315789473684,9,0.34
72801G,S/4 BURGUNDY WINE DINNER CANDLES,777,21,123.9334498833951,453.33,1.170952380952381,19,1.05
23548,WRAP MAGIC FOREST ,1075,43,0.0,451.5,0.42,42,1.46
21536,DAIRY MAID  SMALL  MILK JUG,215,57,2.322387501962836,451.5,2.1,42,0.29
17012F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,493,47,15.747839521144439,451.45,1.0957446808510638,38,0.67
21881,CUTE CATS TAPE,1183,65,38.68995347632251,450.75,0.5952307692307692,49,1.6
90203,SILVER CHARM NECKLACE 70CM,60,24,1.6681153124565982,450.0,7.5,18,0.08
84924A,WAKE UP COCKEREL CALENDAR SIGN ,117,46,1.9288052921620842,449.88,3.9113043478260865,41,0.16
21507,ELEPHANT BIRTHDAY CARD ,1080,72,11.97062131419616,449.88,0.45819444444444446,63,1.46
84865,NEW BAROQUE BLACK PHOTO ALBUM,64,37,1.6608004871923232,449.65,7.75,26,0.09
84683,CLASSICAL ROSE CANDLESTAND,509,30,21.449995311201697,449.05,1.13,18,0.69
22452,MEASURING TAPE RUSSIAN DOLL PINK,152,41,2.9175666439605483,448.4,2.95,30,0.21
21847,GREEN  DIAMANTE PEN IN GIFT BOX,252,23,25.273914437382714,448.2,4.145652173913044,20,0.34
23560,SET OF 6 RIBBONS COUNTRY STYLE,163,20,12.687644217484728,447.07,2.87,20,0.22
21256,"FRENCH BOTTLE, BRASSERIE DES ARTIST",282,35,10.767442366971387,446.09999999999997,1.6385714285714283,31,0.38
35810B,ENAMEL BLUE RIM COFFEE CONTAINER,307,50,5.119032115148172,446.03000000000003,1.669,43,0.42
72800D,4 BLUE DINNER CANDLES SILVER FLOCK,205,44,7.581934409297681,445.35,2.5011363636363635,29,0.28
21393,BLUE POLKADOT PUDDING BOWL,2564,15,643.216855974347,445.05,1.6266666666666667,14,3.47
16012,FOOD/DRINK SPONGE STICKERS,2118,63,20.999561110182192,444.78,0.21,53,2.87
17164D,ASS COL SMALL SAND FROG P'WEIGHT,1144,30,73.34036538907003,444.48,0.415,26,1.55
23074,EMBOSSED HEART TRINKET BOX,221,35,7.634177903933571,444.02000000000004,2.0634285714285716,32,0.3
20661,BLUE SPOTTY PURSE ,433,31,53.17611235067098,443.34999999999997,2.8603225806451613,29,0.59
23125,6PC WOOD PLATE SET DISPOSABLE,405,16,73.3673122037328,443.25,1.236875,15,0.55
21399,BLUE  SPOTTY  COFFEE MUG,227,25,11.968430696350016,443.09999999999997,2.072,23,0.31
84972L,GIANT PINK HEART MEMO HOLDER,112,44,1.7314403931683982,442.40000000000003,3.95,41,0.15
84948,SILVER HANGING T-LIGHT HOLDER DOME,268,34,5.541932197141927,442.2,1.65,28,0.36
47574A,ENGLISH ROSE SCENTED HANGING FLOWER,440,61,25.436269874661498,442.0,1.7254098360655739,44,0.6
82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",526,71,8.28178287359626,441.7,1.1214084507042255,56,0.71
85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,151,45,4.416680960525756,441.53000000000003,3.0673333333333335,38,0.2
21403,BLUE EGG  SPOON,2151,108,20.294156886609453,440.58,0.23055555555555554,80,2.91
23045,PAPER LANTERN 5 POINT STAR MOON ,106,18,7.028420363812733,439.90000000000003,4.15,17,0.14
62096A,PINK/YELLOW FLOWERS HANDBAG,337,52,7.6427343033744055,439.45,1.3576923076923075,47,0.46
84809A,WHITE CHRYSANTHEMUMS ART FLOWER,259,18,16.68792761563206,439.14,2.0077777777777777,18,0.35
16161M,WRAP  PINK FLOCK,1050,39,6.748819059987712,439.0,0.41794871794871796,36,1.42
82605,OLD DOC RUSSEL METAL SIGN,209,84,2.826271108079087,438.9,2.1,62,0.28
84569C,PACK 4 FLOWER/BUTTERFLY PATCHES,351,50,5.040610588216552,438.75,1.25,45,0.48
20804,GLASS CHICKEN BUTTER DISH,283,24,28.506260436226473,438.15,1.6416666666666666,21,0.38
20868,SILVER FABRIC MIRROR,789,46,40.85800201309915,437.66,0.7671739130434783,40,1.07
21540,DAIRY MAID CERAMIC BUTTER DISH,105,39,3.0101044408689996,437.25,4.237179487179487,27,0.14
20689,RETRO SISTERS EXPRESSO CUPS,400,27,64.340462826243,436.0,5.598148148148148,25,0.54
23425,STORAGE TIN HOME SWEET HOME,237,35,3.4307066180540216,435.43,2.052857142857143,35,0.32
72586,"S/6 HALLOWEEN GHOST T LIGHTS, 5CM H",1036,40,93.86810167900761,435.12,0.42000000000000004,39,1.4
23565,EGG CUP MILKMAID HELGA ,348,31,8.872089860603513,435.0,1.25,28,0.47
23509,MINI PLAYING CARDS FUN FAIR ,1040,55,66.73864800883472,433.2,0.4178181818181818,51,1.41
37444A,YELLOW BREAKFAST CUP AND SAUCER,2684,26,354.6831044966543,433.16,1.6500000000000001,16,3.64
23043,PAPER LANTERN 9 POINT HOLLY STAR L,69,16,4.061506288722613,431.25,6.25,15,0.09
84858B,BLUE RIVIERA HANDBAG,326,9,43.70577129446916,431.0,2.816666666666667,8,0.44
90154,LAZER CUT NECKLACE W PASTEL BEADS,58,6,20.742870261047933,430.7,8.666666666666666,6,0.08
90161B,ANT COPPER TURQ BOUDICCA BRACELET,87,26,2.513042899630767,430.65,4.950000000000001,21,0.12
85169C,EAU DE NIL LOVE BIRD CANDLE,397,38,21.976273899577382,429.96999999999997,1.2131578947368422,27,0.54
72127,COLUMBIAN CANDLE ROUND ,358,61,8.917165861109433,429.64,1.2375409836065574,49,0.49
20653,CHERRY BLOSSOM LUGGAGE TAG,1927,31,322.5604952846513,428.89,1.286451612903226,26,2.61
23379,PACK OF 12 RED APPLE TISSUES,1175,51,59.43230124580866,428.01,0.38862745098039214,49,1.59
16045,POPART WOODEN PENCILS ASST,9300,73,114.57684705593246,428.0,0.04767123287671233,65,12.6
84801A,PINK HYDRANGEA ART FLOWER,272,15,27.357074474613032,427.44,1.976,14,0.37
21455,PAINTED YELLOW WOODEN DAISY,502,67,6.2725306244125,426.7,0.85,60,0.68
17012D,ORIGAMI ROSE INCENSE/CANDLE SET ,426,51,9.30553282603799,426.7,1.25,41,0.58
22344,PARTY PIZZA DISH PINK POLKADOT,1109,53,34.26808846131416,426.28999999999996,0.620943396226415,38,1.5
23522,DOG AND BALL WALL ART,252,4,68.67313885355759,425.88,2.26,3,0.34
85230G,ORANGE VOTIVE CANDLE,1680,46,31.082498920299745,425.76,0.2691304347826087,32,2.28
16168M,FUNKY MONKEY GIFT BAG MEDIUM,1578,53,50.698824713063345,425.16,0.389811320754717,42,2.14
21167,WHITE SAGE INCENSE,2058,50,29.85499650521719,424.68,0.209,32,2.79
20715,LITTLE FLOWER SHOPPER BAG,400,1,1.0,424.0,1.06,1,0.54
84876B,GREEN HEART COMPACT MIRROR,327,28,14.282995773085148,423.75,1.5178571428571428,22,0.44
22124,SET OF 2 TEA TOWELS PING MICROWAVE,179,39,5.334682690302004,422.96999999999997,2.54974358974359,29,0.24
16008,SMALL FOLDING SCISSOR(POINTED EDGE),3141,85,59.21267276729281,422.96,0.15623529411764706,64,4.26
22686,"FRENCH BLUE METAL DOOR SIGN, No",337,35,6.996157408706222,421.25,1.25,33,0.46
22840,"CAKE TIN, ROUND, VINTAGE RED,CREAM",59,10,5.2588549662027715,421.05,7.55,10,0.08
23058,CHRISTMAS HANGING SNOWFLAKE,486,44,7.291136847760406,421.02000000000004,1.1129545454545455,39,0.66
84597C,RETRO PINK BALL ASHTRAY ,352,36,7.4799202100828825,420.8,1.2277777777777779,21,0.48
23117,POPPY FIELDS CHOPPING BOARD,85,39,1.5021352323976216,420.75,4.95,39,0.12
84596K,JELLY BABIES YELLOW SMALL BOWL,358,64,12.379859155031317,420.14,1.2440625,48,0.49
20700,GREEN CAT FLORAL CUSHION COVER ,288,12,46.41708149534452,420.0,3.125,11,0.39
84770,ROUND GEORGIAN SILVER MIRROR,135,16,7.667844112482552,419.25,3.825,14,0.18
17129F,BLUE GLASS GEMS IN BAG,624,25,25.48607462909893,418.38,0.8116,14,0.85
90120D,WHITE MURANO TWIST BRACELET,102,20,6.560648234980892,418.25,4.1375,16,0.14
20621,ECONOMY PASSPORT COVER ,199,29,18.360913722071665,417.90000000000003,2.1,23,0.27
72750A,FLOWER FAIRY SET OF 3 LILY CANDLES,206,8,38.65506804694937,417.7,2.45,6,0.28
20851,ZINC HEART LATTICE TRAY OVAL ,334,28,54.113001498872066,417.7,5.755357142857143,21,0.45
84859B,BLUE DISCO HANDBAG,279,15,50.617331870756345,417.43,2.402,14,0.38
72780,BLACK SILOUETTE CANDLE PLATE,513,43,14.713769626145968,417.33,0.8409302325581395,36,0.7
21518,BANK ACCOUNT  GREETING  CARD ,1016,70,10.527731298527517,416.64,0.4165714285714286,58,1.38
23336,EGG FRYING PAN PINK ,199,64,2.6910621464749704,415.97,2.1120312500000002,46,0.27
47422,ASSORTED MONKEY SUCTION CUP HOOK,1076,66,28.01701114953045,415.92,0.41363636363636364,28,1.46
20943,SET/6 GINGERBREAD STAR T-LIGHTS,332,48,5.081603588972775,415.0,1.25,46,0.45
84510F,SET OF 4 NEW ENGLAND COASTERS ,1092,31,179.07869958529767,415.0,1.2193548387096773,23,1.48
20654,FIRST CLASS LUGGAGE TAG ,339,85,5.003556158342971,414.63,1.2410588235294118,65,0.46
85169D,PINK LOVE BIRD CANDLE,374,45,11.510513419996485,413.98,1.208888888888889,39,0.51
72799B,PURPLE PILLAR CANDLE BLACK FLOCK,313,9,77.08725215263834,413.35,1.8166666666666669,7,0.42
22322,BIRD DECORATION GREEN POLKADOT,486,45,5.949025894287995,413.09999999999997,0.85,37,0.66
85227,SET/6 3D KIT CARDS FOR KIDS,545,29,43.89466231001606,412.84999999999997,0.8427586206896551,27,0.74
90160B,RED BOUDICCA LARGE BRACELET,60,23,2.4815524912438223,412.55,6.756521739130435,19,0.08
23023,RIDGED BONNE JAM JAR T-LIGHT HOLDER,260,23,12.495216476020282,411.44,1.7039130434782608,23,0.35
16169F,WRAP BLIZZARD,975,34,8.987265698839273,409.5,0.42,34,1.32
84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,186,9,46.35730794599704,409.5,2.5,9,0.25
20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,248,76,2.604449633749296,409.2,1.65,57,0.34
22031,BOTANICAL LAVENDER BIRTHDAY CARD,963,80,3.033332753744091,409.17,0.43899999999999995,65,1.3
20694,FLORAL PINK MONSTER,112,26,4.379673328176254,408.48,3.7084615384615387,23,0.15
90195A,PURPLE GEMSTONE BRACELET,51,26,1.2159200378567412,408.45,8.257692307692308,24,0.07
22323,BAG FOR CHILDREN VINTAGE PINK ,96,1,1.0,408.0,4.25,1,0.13
22324,BAG FOR CHILDREN VINTAGE BLUE ,96,1,1.0,408.0,4.25,1,0.13
23422,PANTRY HOOK BALLOON WHISK ,196,31,5.081909724858647,407.68,2.08,29,0.27
23415,HOME SWEET HOME HOOK,326,45,6.523229664248014,405.6,1.3699999999999999,42,0.44
84508B,STRIPES DESIGN TEDDY,159,65,1.8627161722768022,405.45,2.55,40,0.22
84595B,LARGE TRIFLE DESIGN L BLUE BOWL,229,15,26.418247661868296,405.15000000000003,3.05,13,0.31
62094B,TURQ ICE CREAM BUM BAG ,251,27,13.752803392021614,405.05,2.281481481481481,20,0.34
21663,VINTAGE GLASS SUGAR CADDY,69,25,2.4027761721253467,404.55,5.93,21,0.09
22346,PARTY PIZZA DISH GREEN POLKADOT,1005,40,40.35876767451068,404.31,0.6035,26,1.36
22204,MILK PAN BLUE POLKADOT,123,42,2.212964650317308,403.75,3.4523809523809526,33,0.17
84984A,GREEN PEONY CUSHION COVER,255,12,41.74843491895017,403.75,3.8000000000000003,8,0.35
20793,BLUE TILED TRAY,273,15,61.3819424354008,402.75,6.35,13,0.37
84857C,PINK MONTE CARLO HANDBAG,193,14,11.109099329472572,402.54999999999995,2.8857142857142857,13,0.26
21336,GOLD WASHBAG,1788,24,243.17161590656235,401.64,2.715,13,2.42
21379,CAMPHOR WOOD PORTOBELLO MUSHROOM,498,45,28.162192579930462,401.52,1.1331111111111112,37,0.67
84932B,SMALL PINK PEONY FOLDING STOOL,189,17,17.92652487565973,401.3,3.105882352941176,17,0.26
71270,PHOTO CLIP LINE,320,55,7.569654107002729,401.21,1.2719999999999998,29,0.43
79071B,ENGLISH ROSE METAL WASTE BIN,136,60,2.5369584529689084,401.2,2.95,51,0.18
20997,ROSE DU SUD CUSHION COVER ,81,28,1.5236235005501102,400.95,4.95,25,0.11
20618,QUEEN OF THE SKIES PASSPORT COVER ,193,74,3.122247028775988,400.38,2.0889189189189192,50,0.26
90143,SILVER BRACELET W PASTEL FLOWER,54,18,1.8786728732554485,400.0,7.222222222222222,15,0.07
16243B,BROWN COZY SQUARE PHOTO ALBUM,205,1,1.0,399.75,1.95,1,0.28
21882,SKULLS TAPE,921,72,22.996593440315355,398.72999999999996,0.5783333333333334,61,1.25
21001,ROSE DU SUD WASHBAG ,67,31,1.5936702752566352,398.65000000000003,5.95,29,0.09
D,Discount,196,5,85.41779674049197,397.89,41.378,5,0.27
20701,PINK CAT FLORAL CUSHION COVER ,282,13,45.14492333102475,397.5,3.173076923076923,12,0.38
72128,COLUMBIAN CANDLE ROUND,686,81,20.082384332888044,397.46,0.8048148148148148,61,0.93
90149,SILVER FLOWR PINK SHELL NECKLACE,60,7,17.405527310379913,395.28,7.337142857142857,6,0.08
84726,LILLIES CANVAS PICTURE,233,5,49.25241110849296,394.85,2.17,4,0.32
84563A,PINK & WHITE BREAKFAST TRAY,92,33,2.5218740025719937,394.40000000000003,5.131818181818182,26,0.12
22343,PARTY PIZZA DISH RED WHITE SPOT ,464,22,59.97849542477631,394.4,0.85,21,0.63
20662,FIRST CLASS HOLIDAY PURSE ,697,25,81.9600105742632,394.27,2.9388,23,0.94
21553,CERAMIC BIRDHOUSE FINCH BLUE  LARGE,75,27,5.063696835418333,393.6,5.877777777777778,24,0.1
84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,393,41,9.364762703229852,393.32,1.3051219512195122,33,0.53
20889,JARDIN DE FEMME SCENTED CANDLE,656,12,114.94214618536131,392.0,2.029166666666667,12,0.89
20753,RETRO PINK SPOT WASHING UP GLOVES,187,38,4.749859622092791,391.1,2.057894736842105,30,0.25
47562,ENGLISH ROSE IRONING BOARD COVER,104,42,1.4689982523042493,390.0,3.75,16,0.14
84016,FLAG OF ST GEORGE CAR FLAG,978,46,43.87580187686789,389.76,0.41847826086956524,43,1.33
21371,MIRRORED WALL ART POPPIES,368,41,9.312593099878383,389.4,1.2841463414634147,33,0.5
47591B,SCOTTIES DES CHILD'S APRON,236,61,4.566090267161705,389.4,1.65,52,0.32
16044,POP-ART FLUORESCENT PENS,6192,2,4310.522938113194,388.8,0.24,2,8.39
35004S,SET OF 3 SILVER FLYING DUCKS,136,16,7.420691791650336,388.4,4.425,12,0.18
84007,MAGIC GARDEN MOUNT FUJI,152,37,4.532498598294714,387.6,2.55,30,0.21
40046A,RED DAISY PAPER LAMPSHADE,321,34,10.237160995151031,387.57,1.2388235294117647,26,0.43
84804A,CREAM DELPHINIUM ARTIFICIAL FLOWER,215,17,22.715471535031437,387.53,2.6876470588235297,15,0.29
23537,WALL ART I LOVE LONDON ,86,19,5.521356727921052,387.3,4.8236842105263165,18,0.12
20838,FRENCH LATTICE CUSHION COVER ,391,39,6.127965144737257,387.28999999999996,1.1817948717948719,36,0.53
23103,BELL HEART DECORATION,252,9,43.68065933568311,387.0,1.6277777777777775,9,0.34
72800C,4 PINK DINNER CANDLE SILVER FLOCK,257,42,9.20551897280391,385.51,2.2190476190476187,33,0.35
22698,TEACUP AND SAUCER REGENCY PINK,144,9,21.840329667841555,384.0,2.816666666666667,9,0.2
46776B,WOVEN BERRIES CUSHION COVER ,194,20,26.493494732818746,383.1,4.3950000000000005,16,0.26
22785,SQUARECUSHION COVER PINK UNION JACK,150,29,9.335297705549166,382.14,6.103793103448275,27,0.2
79030D,"TUMBLER, BAROQUE",479,16,88.16988809489705,382.11,1.505625,15,0.65
84509A,ENGLISH ROSE PLACEMATS,107,25,4.401893531954932,382.05,3.718,19,0.14
22446,PIN CUSHION RUSSIAN DOLL PINK,114,26,2.2816997712569123,381.90000000000003,3.3500000000000005,24,0.15
85090,CANDY SPOT APRON,82,36,1.1366897079077878,381.3,4.65,26,0.11
20659,ECONOMY LUGGAGE TAG,287,91,3.4186517060355075,380.81,1.352197802197802,55,0.39
72750B,"F.FAIRY S/3 CANDLE/GLASS,LAVENDER",193,9,37.23946532615336,380.35,2.3944444444444444,8,0.26
84802B,PURPLE ANEMONE ARTIFICIAL FLOWER,405,16,46.29286302084444,379.65000000000003,1.53125,16,0.55
85167A,WHITE GRAND BAROQUE PHOTO FRAME,174,12,18.407014473243123,379.5,3.5,12,0.24
85097B,BLUE ROCKING SINGING CANARY,101,37,2.479344096156713,378.75,3.75,25,0.14
22032,BOTANICAL LILY GREETING CARD,903,74,2.9838824104127624,378.42,0.4183783783783783,64,1.22
72801E,S/4 FESTIVE GREEN DINNER CANDLES,717,21,124.64119933404274,378.33,1.170952380952381,17,0.97
85211,S/4 GROOVY CAT MAGNETS,279,54,7.21829436812504,377.97,1.5029629629629628,43,0.38
35969,FOLKART CROWN TABLE DECORATIONS,450,40,16.19552011498463,376.74,1.4594999999999998,36,0.61
85007,SET OF 3 VINTAGE TEA TIME BOXES,139,20,6.9696711392628625,376.35,3.9,16,0.19
23457,LARGE PARLOUR PICTURE FRAME,77,27,2.3485462558079444,375.75,4.933333333333334,25,0.1
21252,SET OF MEADOW  FLOWER STICKERS,161,16,12.24455661372296,375.65,2.743125,14,0.22
16218,CARTOON  PENCIL SHARPENERS,4525,70,66.75719267859549,375.6,0.098,60,6.13
22286,DECORATION WOBBLY RABBIT METAL ,753,45,23.286164444696652,375.57,0.6699999999999999,35,1.02
21418,STARFISH SOAP DISH,161,36,3.3078790020288666,375.35,2.3544444444444443,24,0.22
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",127,27,4.121377801870994,374.65,2.95,20,0.17
84951B,SET OF 4 BLACK LOVEBIRD COASTERS,356,38,11.92866421155266,374.54,1.3107894736842105,29,0.48
84422,PINK/BLUE DISC/MIRROR STRING,749,25,94.76395235883034,374.31,0.7132,19,1.01
84661B,BLACK SQUARE TABLE CLOCK,207,26,9.689089819919182,374.29,2.191923076923077,21,0.28
72803B,OCEAN SCENT CANDLE JEWELLED DRAWER,88,36,2.67735951419565,374.0,4.25,28,0.12
23128,DOLLCRAFT BOY JEAN-PAUL ,82,12,10.46060430492629,373.9,4.883333333333334,12,0.11
