CustomerID,first_purchase,last_purchase,total_items_bought,total_orders,total_quantity,avg_quantity_per_line,total_spend,avg_order_value,unique_products_bought,weekend_purchase_ratio,is_churned,days_as_customer,recency_days,purchase_frequency_days,recency_frequency_ratio,R_Score,F_Score,M_Score,RFM_Segment,churn_risk_probability,churn_risk_category
17877,2011-06-22 13:00:00,2011-06-22 13:00:00,12,1,98,8.166666666666666,237.61,19.800833333333333,12,0.0,1,1,170,1.0,85.0,3,2,1,Needs Attention,0.7964,High Risk
17878,2010-11-09 13:50:00,2011-10-27 11:24:00,82,3,1014,12.365853658536585,1378.93,16.816219512195122,82,0.0,0,352,44,117.3,11.0,4,3,4,Loyal Customers,0.445,Medium Risk
17879,2011-06-19 12:36:00,2011-06-19 12:36:00,6,1,45,7.5,178.52,29.75333333333333,6,1.0,1,1,174,1.0,87.0,3,2,1,Needs Attention,0.8115,High Risk
17880,2009-12-09 16:13:00,2010-12-10 10:21:00,45,3,466,10.355555555555556,824.92,18.331555555555557,43,0.0,1,366,365,122.0,91.25,2,3,3,At Risk,0.4981,Medium Risk
17881,2011-02-08 17:16:00,2011-02-08 17:16:00,8,1,32,4.0,133.35,16.66875,8,0.0,1,1,304,1.0,152.0,2,2,1,Lost / Inactive,0.9039,High Risk
17882,2010-11-25 14:35:00,2010-11-25 14:40:00,53,2,130,2.452830188679245,291.56,5.501132075471698,47,0.0,1,1,379,0.5,126.33,2,3,2,At Risk,0.7982,High Risk
17883,2010-02-25 20:07:00,2011-12-06 17:49:00,173,7,476,2.7514450867052025,988.42,5.713410404624277,155,0.0,0,649,3,92.7,0.38,5,4,3,Champions,0.053,Low Risk
17884,2009-12-04 16:23:00,2011-12-06 11:33:00,406,20,2749,6.770935960591133,2698.47,6.646477832512315,305,0.0,0,732,4,36.6,0.19,5,5,4,Champions,0.0249,Low Risk
17885,2011-11-27 14:40:00,2011-11-27 14:40:00,53,1,110,2.0754716981132075,156.34,2.949811320754717,50,1.0,0,1,12,1.0,6.0,5,2,1,Promising / New,0.6156,Medium Risk
17886,2010-04-29 11:10:00,2011-11-08 10:09:00,166,6,711,4.283132530120482,1572.55,9.473192771084337,138,0.0,0,558,32,93.0,4.57,4,4,4,Champions,0.3182,Low Risk
17887,2011-08-02 17:29:00,2011-08-02 17:29:00,10,1,30,3.0,111.35,11.135,10,0.0,1,1,129,1.0,64.5,3,2,1,Needs Attention,0.9048,High Risk
17888,2009-12-21 16:34:00,2011-11-18 13:45:00,160,25,1536,9.6,1807.44,11.2965,145,0.0,0,697,21,27.9,0.81,4,5,4,Champions,0.0584,Low Risk
17889,2010-03-31 10:54:00,2011-05-11 16:26:00,116,7,403,3.4741379310344827,746.42,6.434655172413793,97,0.0,1,407,212,58.1,26.5,2,4,3,At Risk,0.5781,Medium Risk
17890,2010-12-13 15:12:00,2011-01-21 11:19:00,91,2,402,4.417582417582418,586.89,6.449340659340659,88,0.0,1,39,323,19.5,107.67,2,3,2,At Risk,0.4335,Medium Risk
17891,2011-06-30 20:08:00,2011-06-30 20:08:00,34,1,393,11.558823529411764,203.86,5.995882352941176,34,0.0,1,1,162,1.0,81.0,3,2,1,Needs Attention,0.5895,Medium Risk
17892,2011-07-07 12:56:00,2011-10-14 16:49:00,28,3,109,3.892857142857143,244.1,8.717857142857143,27,0.0,0,100,56,33.3,14.0,4,3,1,Loyal Customers,0.7319,High Risk
17893,2011-04-28 13:50:00,2011-04-28 13:50:00,15,1,149,9.933333333333334,107.21,7.147333333333333,15,0.0,1,1,225,1.0,112.5,2,2,1,Lost / Inactive,0.7144,High Risk
17894,2010-08-27 14:13:00,2011-09-29 09:23:00,402,18,938,2.333333333333333,2304.58,5.732786069651741,215,0.1119402985074626,0,398,72,22.1,3.79,3,5,4,Loyal Customers,0.2516,Low Risk
17895,2011-10-26 17:00:00,2011-10-26 17:00:00,15,1,127,8.466666666666667,95.45,6.363333333333333,15,0.0,0,1,44,1.0,22.0,4,2,1,Promising / New,0.6433,Medium Risk
17896,2011-11-16 13:59:00,2011-11-16 13:59:00,2,1,288,144.0,256.32,128.16,2,0.0,0,1,23,1.0,11.5,4,2,1,Promising / New,0.7048,High Risk
17897,2010-05-12 16:03:00,2011-06-20 11:23:00,262,9,864,3.2977099236641223,2099.89,8.014847328244274,211,0.0,1,404,173,44.9,17.3,3,5,4,Loyal Customers,0.374,Medium Risk
17898,2010-05-21 17:22:00,2011-09-15 14:56:00,50,4,251,5.02,299.18,5.9836,48,0.0,0,482,85,120.5,17.0,3,4,2,Loyal Customers,0.3923,Medium Risk
17899,2011-07-03 14:58:00,2011-07-03 14:58:00,31,1,170,5.483870967741935,154.55,4.985483870967743,29,1.0,1,1,159,1.0,79.5,3,2,1,Needs Attention,0.7185,High Risk
17900,2011-06-02 14:28:00,2011-06-02 14:38:00,6,2,73,12.166666666666666,112.2,18.7,4,0.0,1,1,190,0.5,63.33,2,3,1,At Risk,0.7583,High Risk
17901,2010-07-06 10:54:00,2011-11-10 17:29:00,22,3,38,1.7272727272727273,260.08,11.82181818181818,22,0.0,0,493,29,164.3,7.25,4,3,1,Loyal Customers,0.3593,Medium Risk
17902,2010-06-11 12:25:00,2010-06-11 12:25:00,24,1,526,21.916666666666668,216.4,9.016666666666667,24,0.0,1,1,547,1.0,273.5,1,2,1,Lost / Inactive,0.6337,Medium Risk
17903,2010-11-10 15:39:00,2010-11-10 15:39:00,45,1,142,3.1555555555555554,381.09,8.468666666666667,44,0.0,1,1,394,1.0,197.0,2,2,2,Lost / Inactive,0.7523,High Risk
17904,2011-11-18 12:57:00,2011-11-18 12:57:00,34,1,59,1.7352941176470589,181.07,5.325588235294117,33,0.0,0,1,21,1.0,10.5,4,2,1,Promising / New,0.7934,High Risk
17905,2010-01-28 17:54:00,2011-09-29 17:33:00,146,13,1299,8.897260273972602,2178.87,14.92376712328767,129,0.2876712328767123,0,609,71,46.8,5.07,3,5,4,Loyal Customers,0.0978,Low Risk
17906,2011-04-06 17:25:00,2011-04-06 17:25:00,12,1,26,2.1666666666666665,72.9,6.075,12,0.0,1,1,247,1.0,123.5,2,2,1,Lost / Inactive,0.907,High Risk
17907,2010-03-09 12:33:00,2010-03-09 12:33:00,13,1,1046,80.46153846153847,291.76,22.443076923076923,13,0.0,1,1,641,1.0,320.5,1,2,2,Lost / Inactive,0.7519,High Risk
17908,2009-12-14 12:24:00,2010-12-01 11:45:00,208,5,670,3.2211538461538463,1142.47,5.492644230769231,178,0.0,1,352,374,70.4,62.33,2,4,3,At Risk,0.5635,Medium Risk
17909,2009-12-02 13:10:00,2009-12-02 13:10:00,8,1,35,4.375,110.05,13.75625,8,0.0,1,1,737,1.0,368.5,1,2,1,Lost / Inactive,0.9054,High Risk
17910,2009-12-13 16:04:00,2009-12-13 16:04:00,26,1,121,4.653846153846154,261.7,10.065384615384614,25,1.0,1,1,726,1.0,363.0,1,2,1,Lost / Inactive,0.8581,High Risk
17911,2011-11-30 14:52:00,2011-11-30 14:52:00,39,1,223,5.717948717948718,366.23,9.39051282051282,39,0.0,0,1,9,1.0,4.5,5,2,2,Promising / New,0.723,High Risk
17912,2010-11-29 13:53:00,2011-02-02 14:25:00,51,6,215,4.215686274509804,374.55,7.344117647058824,48,0.0,1,66,310,11.0,44.29,2,4,2,At Risk,0.677,Medium Risk
17913,2009-12-03 13:02:00,2011-10-12 10:45:00,466,14,1725,3.7017167381974247,3429.29,7.358991416309013,224,0.2575107296137339,0,678,59,48.4,3.93,4,5,5,Champions,0.0155,Low Risk
17914,2011-12-06 11:58:00,2011-12-06 11:58:00,75,1,457,6.093333333333334,329.36,4.391466666666667,72,0.0,0,1,4,1.0,2.0,5,2,2,Promising / New,0.441,Medium Risk
17915,2010-06-06 13:22:00,2010-06-06 13:22:00,29,1,184,6.344827586206897,225.78,7.785517241379311,27,1.0,1,1,551,1.0,275.5,1,2,1,Lost / Inactive,0.7233,High Risk
17916,2009-12-06 14:10:00,2010-03-21 12:26:00,19,2,90,4.7368421052631575,43.87,2.3089473684210526,15,1.0,1,105,629,52.5,209.67,1,3,1,At Risk,0.6564,Medium Risk
17917,2010-12-12 12:08:00,2011-10-25 13:20:00,92,3,184,2.0,335.03,3.641630434782608,77,0.3043478260869565,0,318,45,106.0,11.25,4,3,2,Loyal Customers,0.5846,Medium Risk
17918,2010-07-22 14:20:00,2010-07-27 11:51:00,40,3,352,8.8,396.39,9.90975,34,0.0,1,5,501,1.7,125.25,1,3,2,At Risk,0.6334,Medium Risk
17919,2010-09-27 10:40:00,2011-09-12 13:41:00,40,2,1452,36.3,1840.32,46.008,37,0.0,0,351,88,175.5,29.33,3,3,4,Loyal Customers,0.4279,Medium Risk
17920,2009-12-06 10:37:00,2011-12-05 14:29:00,1640,54,12265,7.478658536585366,23581.78,14.379134146341462,715,0.4359756097560975,0,730,4,13.5,0.07,5,5,5,Champions,0.0113,Low Risk
17921,2010-07-15 20:05:00,2011-10-06 18:56:00,360,10,991,2.7527777777777778,2394.36,6.651000000000001,230,0.1805555555555555,0,448,64,44.8,5.82,3,5,4,Loyal Customers,0.2507,Low Risk
17922,2010-06-14 16:32:00,2010-06-14 16:32:00,8,1,49,6.125,170.4,21.3,8,0.0,1,1,543,1.0,271.5,1,2,1,Lost / Inactive,0.8259,High Risk
17923,2010-06-13 13:58:00,2011-03-02 15:15:00,3,3,140,46.66666666666666,497.0,165.66666666666666,2,0.3333333333333333,1,263,282,87.7,70.5,2,3,2,At Risk,0.7985,High Risk
17924,2010-10-21 12:17:00,2011-11-28 09:11:00,33,8,1208,36.60606060606061,3257.7,98.71818181818182,27,0.0,0,403,12,50.4,1.33,5,5,5,Champions,0.4157,Medium Risk
17925,2010-12-02 10:10:00,2010-12-02 10:10:00,1,1,72,72.0,244.08,244.08,1,0.0,1,1,373,1.0,186.5,2,2,1,Lost / Inactive,0.8086,High Risk
17926,2010-05-09 14:07:00,2011-07-29 14:39:00,44,5,572,13.0,1035.49,23.53386363636364,27,0.1818181818181818,1,447,133,89.4,22.17,3,4,3,Loyal Customers,0.5617,Medium Risk
17927,2009-12-18 11:03:00,2009-12-18 11:03:00,10,1,108,10.8,294.0,29.4,10,0.0,1,1,722,1.0,361.0,1,2,2,Lost / Inactive,0.7692,High Risk
17928,2010-05-17 15:30:00,2011-10-25 13:52:00,27,3,222,8.222222222222221,341.24,12.638518518518518,27,0.0,0,526,45,175.3,11.25,4,3,2,Loyal Customers,0.2809,Low Risk
17929,2009-12-09 11:40:00,2011-11-28 16:01:00,15,12,434,28.933333333333334,3082.1,205.47333333333333,6,0.0666666666666666,0,720,11,60.0,0.85,5,5,5,Champions,0.2024,Low Risk
17930,2010-03-04 10:41:00,2011-11-04 10:23:00,87,13,3795,43.62068965517241,4275.22,49.140459770114944,39,0.0,0,610,36,46.9,2.57,4,5,5,Champions,0.2203,Low Risk
17931,2010-02-16 15:47:00,2011-07-28 18:33:00,351,14,1919,5.467236467236467,3402.24,9.692991452991452,274,0.2535612535612536,1,528,134,37.7,8.93,3,5,5,Loyal Customers,0.3867,Medium Risk
17932,2011-05-12 13:58:00,2011-11-10 19:49:00,90,3,789,8.766666666666667,1331.57,14.795222222222222,84,0.2444444444444444,0,183,29,61.0,7.25,4,3,4,Loyal Customers,0.5861,Medium Risk
17933,2010-03-17 15:11:00,2010-03-17 15:11:00,14,1,63,4.5,114.69,8.192142857142857,12,0.0,1,1,632,1.0,316.0,1,2,1,Lost / Inactive,0.8956,High Risk
17934,2010-10-29 12:23:00,2011-10-19 11:16:00,41,3,628,15.317073170731708,1049.15,25.589024390243903,36,0.0,0,355,52,118.3,13.0,4,3,3,Loyal Customers,0.5038,Medium Risk
17935,2009-12-04 14:33:00,2011-07-24 13:18:00,64,7,244,3.8125,686.14,10.7209375,60,0.03125,1,597,138,85.3,17.25,3,4,3,Loyal Customers,0.4964,Medium Risk
17936,2011-12-04 13:32:00,2011-12-04 13:32:00,72,1,257,3.5694444444444446,380.13,5.279583333333333,68,1.0,0,1,5,1.0,2.5,5,2,2,Promising / New,0.7368,High Risk
17937,2010-12-12 14:43:00,2011-12-01 11:45:00,43,7,1754,40.7906976744186,4301.22,100.02837209302326,19,0.4651162790697674,0,354,9,50.6,1.12,5,4,5,Champions,0.4291,Medium Risk
17938,2010-10-15 14:27:00,2010-10-15 14:27:00,29,1,53,1.827586206896552,144.29,4.97551724137931,29,0.0,1,1,420,1.0,210.0,1,2,1,Lost / Inactive,0.8249,High Risk
17939,2011-07-03 12:27:00,2011-07-03 12:27:00,12,1,40,3.333333333333333,99.14,8.261666666666667,12,1.0,1,1,160,1.0,80.0,3,2,1,Needs Attention,0.9068,High Risk
17940,2009-12-03 12:31:00,2011-10-21 13:27:00,35,16,85148,2432.8,30306.79,865.9082857142857,11,0.0,0,688,49,43.0,2.88,4,5,5,Champions,0.0605,Low Risk
17941,2010-01-06 15:37:00,2011-08-01 08:30:00,7,4,1108,158.28571428571428,1433.28,204.7542857142857,5,0.0,1,572,131,143.0,26.2,3,4,4,Loyal Customers,0.6746,Medium Risk
17942,2011-12-02 10:45:00,2011-12-02 10:45:00,2,1,38,19.0,77.5,38.75,2,0.0,0,1,8,1.0,4.0,5,2,1,Promising / New,0.8036,High Risk
17944,2010-10-12 16:25:00,2010-10-12 16:25:00,25,1,84,3.36,74.99,2.9996,24,0.0,1,1,423,1.0,211.5,1,2,1,Lost / Inactive,0.8184,High Risk
17945,2010-01-12 11:33:00,2010-01-12 11:40:00,72,3,244,3.388888888888889,360.35,5.004861111111111,66,0.0,1,1,697,0.3,174.25,1,3,2,At Risk,0.7307,High Risk
17946,2011-03-25 14:34:00,2011-04-20 17:00:00,20,2,75,3.75,149.57999999999998,7.478999999999999,18,0.0,1,27,233,13.5,77.67,2,3,1,At Risk,0.7751,High Risk
17947,2011-11-02 13:05:00,2011-11-02 13:05:00,9,1,168,18.666666666666668,176.68,19.63111111111111,9,0.0,0,1,37,1.0,18.5,4,2,1,Promising / New,0.6705,Medium Risk
17948,2011-07-15 12:58:00,2011-07-15 12:58:00,1,1,144,144.0,358.56,358.56,1,0.0,1,1,147,1.0,73.5,3,2,2,Needs Attention,0.7614,High Risk
17949,2009-12-02 11:07:00,2011-12-08 18:46:00,156,118,60538,388.06410256410254,117314.08,752.0133333333333,58,0.0,0,737,1,6.2,0.01,5,5,5,Champions,0.0472,Low Risk
17950,2010-01-04 17:39:00,2011-09-28 15:18:00,165,7,659,3.993939393939394,1166.29,7.068424242424242,133,0.1454545454545454,0,632,72,90.3,9.0,3,4,3,Loyal Customers,0.0844,Low Risk
17951,2010-10-31 15:15:00,2011-10-31 12:30:00,28,4,780,27.857142857142858,1340.58,47.87785714285714,24,0.2857142857142857,0,365,40,91.2,8.0,4,4,4,Champions,0.4914,Medium Risk
17952,2010-06-16 11:54:00,2010-11-26 13:54:00,98,4,477,4.86734693877551,788.46,8.045510204081634,85,0.0,1,164,378,41.0,75.6,2,4,3,At Risk,0.6353,Medium Risk
17953,2010-06-17 15:08:00,2010-06-17 15:08:00,20,1,98,4.9,159.17000000000002,7.958500000000001,20,0.0,1,1,540,1.0,270.0,1,2,1,Lost / Inactive,0.8838,High Risk
17954,2009-12-09 13:22:00,2011-12-04 14:15:00,743,19,3180,4.279946164199193,3804.38,5.1202960969044415,479,0.2355316285329744,0,726,5,38.2,0.25,5,5,5,Champions,0.0101,Low Risk
17955,2010-02-12 16:27:00,2011-05-25 12:00:00,22,6,681,30.954545454545453,949.9,43.17727272727273,16,0.0,1,467,199,77.8,28.43,2,4,3,At Risk,0.6666,Medium Risk
17956,2011-04-04 13:47:00,2011-04-04 13:47:00,1,1,1,1.0,12.75,12.75,1,0.0,1,1,249,1.0,124.5,2,2,1,Lost / Inactive,0.9186,High Risk
17957,2011-10-04 14:58:00,2011-10-04 14:58:00,31,1,287,9.258064516129032,111.68,3.6025806451612907,31,0.0,0,1,66,1.0,33.0,3,2,1,Needs Attention,0.5069,Medium Risk
17958,2009-12-11 15:37:00,2011-08-15 12:19:00,36,2,284,7.888888888888889,973.88,27.052222222222223,35,0.0,1,612,117,306.0,39.0,3,3,3,Loyal Customers,0.4356,Medium Risk
17959,2010-04-26 14:12:00,2010-04-26 14:12:00,2,1,49,24.5,140.75,70.375,2,0.0,1,1,592,1.0,296.0,1,2,1,Lost / Inactive,0.7939,High Risk
17960,2010-03-08 12:22:00,2011-06-21 14:15:00,37,3,60,1.6216216216216215,135.08,3.6508108108108113,37,0.0,1,471,171,157.0,42.75,3,3,1,Loyal Customers,0.481,Medium Risk
17961,2009-12-01 14:48:00,2011-11-18 16:55:00,630,100,1491,2.3666666666666667,2866.74,4.550380952380952,486,0.0349206349206349,0,718,21,7.2,0.21,4,5,4,Champions,0.0452,Low Risk
17962,2010-01-13 15:24:00,2011-07-20 14:16:00,183,4,633,3.459016393442623,666.96,3.6445901639344265,146,0.0,1,553,142,138.2,28.4,3,4,3,Loyal Customers,0.3687,Medium Risk
17963,2010-01-19 17:25:00,2010-08-25 15:58:00,109,4,341,3.128440366972477,643.16,5.900550458715596,98,0.0,1,218,471,54.5,94.2,1,4,3,At Risk,0.662,Medium Risk
17964,2010-12-02 13:32:00,2011-11-08 10:44:00,98,2,294,3.0,463.21,4.726632653061224,84,0.0,0,341,32,170.5,10.67,4,3,2,Loyal Customers,0.532,Medium Risk
17965,2009-12-14 13:19:00,2011-11-02 09:31:00,817,29,4383,5.364749082007344,7006.65,8.576070991432069,588,0.0085679314565483,0,688,38,23.7,1.27,4,5,5,Champions,0.015,Low Risk
17966,2010-01-18 13:24:00,2011-11-02 10:26:00,113,10,3918,34.67256637168141,1963.92,17.37982300884956,82,0.0,0,653,38,65.3,3.45,4,5,4,Champions,0.0472,Low Risk
17967,2010-10-19 13:19:00,2010-12-03 11:19:00,61,2,111,1.819672131147541,223.42,3.6626229508196726,59,0.0,1,45,372,22.5,124.0,2,3,1,At Risk,0.7873,High Risk
17968,2010-07-15 15:01:00,2010-12-01 12:23:00,128,4,352,2.75,590.44,4.6128125,106,0.0,1,139,374,34.8,74.8,2,4,2,At Risk,0.6475,Medium Risk
17969,2009-12-06 13:53:00,2011-06-26 13:00:00,204,20,1014,4.970588235294118,2354.29,11.54063725490196,113,0.5637254901960784,1,567,166,28.4,7.9,3,5,4,Loyal Customers,0.5762,Medium Risk
17970,2011-05-12 20:03:00,2011-05-12 20:03:00,29,1,513,17.689655172413794,562.79,19.40655172413793,27,0.0,1,1,211,1.0,105.5,2,2,2,Lost / Inactive,0.6817,Medium Risk
17971,2010-06-09 14:04:00,2010-06-09 14:04:00,21,1,62,2.952380952380953,161.94,7.711428571428572,21,0.0,1,1,548,1.0,274.0,1,2,1,Lost / Inactive,0.8866,High Risk
17972,2011-04-12 12:16:00,2011-04-12 12:16:00,30,1,36,1.2,135.19,4.506333333333333,30,0.0,1,1,242,1.0,121.0,2,2,1,Lost / Inactive,0.8792,High Risk
17973,2011-10-19 10:34:00,2011-10-19 10:34:00,15,1,176,11.733333333333333,337.04,22.46933333333333,15,0.0,0,1,52,1.0,26.0,4,2,2,Promising / New,0.7326,High Risk
17974,2010-10-28 20:03:00,2011-11-15 11:37:00,361,6,1189,3.293628808864266,1739.09,4.817423822714681,279,0.0,0,383,25,63.8,3.57,4,4,4,Champions,0.3577,Medium Risk
17975,2010-08-06 11:24:00,2011-11-24 13:27:00,466,24,2179,4.675965665236052,6696.33,14.36980686695279,243,0.03862660944206,0,476,15,19.8,0.6,5,5,5,Champions,0.2557,Low Risk
17976,2010-12-02 13:49:00,2010-12-02 13:49:00,57,1,93,1.631578947368421,321.79,5.645438596491228,56,0.0,1,1,372,1.0,186.0,2,2,2,Lost / Inactive,0.8133,High Risk
17977,2010-11-04 14:26:00,2011-11-10 13:28:00,104,2,1948,18.73076923076923,1511.45,14.533173076923076,94,0.0,0,371,29,185.5,9.67,4,3,4,Loyal Customers,0.3119,Low Risk
17978,2009-12-08 13:27:00,2010-12-09 14:05:00,67,4,1297,19.35820895522388,1159.99,17.313283582089554,62,0.0,1,367,365,91.8,73.0,2,4,3,At Risk,0.4874,Medium Risk
17979,2011-03-25 11:34:00,2011-11-04 12:05:00,138,4,383,2.77536231884058,732.41,5.30731884057971,116,0.0,0,225,36,56.2,7.2,4,4,3,Champions,0.5991,Medium Risk
17980,2010-11-11 14:42:00,2011-06-27 12:01:00,61,4,771,12.63934426229508,1012.72,16.601967213114754,41,0.0,1,228,166,57.0,33.2,3,4,3,Loyal Customers,0.5876,Medium Risk
17981,2010-10-25 10:40:00,2010-10-25 10:40:00,17,1,260,15.294117647058824,239.12,14.065882352941175,17,0.0,1,1,411,1.0,205.5,1,2,1,Lost / Inactive,0.7217,High Risk
17982,2010-01-28 09:38:00,2010-01-28 09:38:00,13,1,117,9.0,138.18,10.62923076923077,13,0.0,1,1,681,1.0,340.5,1,2,1,Lost / Inactive,0.8011,High Risk
17983,2010-11-09 13:23:00,2010-11-09 13:24:00,24,1,108,4.5,171.71,7.154583333333334,23,0.0,1,1,395,1.0,197.5,2,2,1,Lost / Inactive,0.8601,High Risk
17984,2009-12-01 11:51:00,2011-07-17 15:59:00,242,5,939,3.8801652892561984,1152.19,4.761115702479339,209,0.4462809917355372,1,594,145,118.8,24.17,3,4,3,Loyal Customers,0.3928,Medium Risk
17985,2011-11-17 14:24:00,2011-11-17 14:24:00,21,1,171,8.142857142857142,631.35,30.06428571428572,20,0.0,0,1,22,1.0,11.0,4,2,3,Promising / New,0.688,Medium Risk
17986,2011-10-14 14:22:00,2011-10-14 14:22:00,1,1,10,10.0,20.8,20.8,1,0.0,0,1,56,1.0,28.0,4,2,1,Promising / New,0.6167,Medium Risk
17987,2010-06-07 11:23:00,2011-06-07 14:22:00,164,5,981,5.9817073170731705,965.44,5.886829268292683,139,0.1768292682926829,1,366,185,73.2,30.83,3,4,3,Loyal Customers,0.5133,Medium Risk
17988,2009-12-07 13:35:00,2011-11-28 11:00:00,123,14,186,1.5121951219512195,489.54,3.98,115,0.089430894308943,0,721,12,51.5,0.8,5,5,2,Champions,0.1067,Low Risk
17989,2010-11-25 13:49:00,2010-11-25 13:49:00,29,1,300,10.344827586206897,207.33,7.149310344827587,26,0.0,1,1,379,1.0,189.5,2,2,1,Lost / Inactive,0.6711,Medium Risk
17990,2009-12-07 15:19:00,2011-04-17 11:44:00,57,6,777,13.63157894736842,1527.61,26.80017543859649,40,0.2982456140350877,1,496,237,82.7,33.86,2,4,4,At Risk,0.4935,Medium Risk
17991,2010-04-27 12:46:00,2011-04-28 15:58:00,38,3,93,2.4473684210526314,300.3,7.902631578947369,37,0.0,1,367,225,122.3,56.25,2,3,2,At Risk,0.6507,Medium Risk
17992,2010-11-15 13:04:00,2010-11-15 13:04:00,52,1,130,2.5,252.88,4.863076923076923,49,0.0,1,1,389,1.0,194.5,2,2,1,Lost / Inactive,0.7963,High Risk
17993,2010-04-01 14:23:00,2010-04-01 14:23:00,60,1,108,1.8,225.99,3.7665,60,0.0,1,1,617,1.0,308.5,1,2,1,Lost / Inactive,0.8202,High Risk
17994,2010-03-29 10:37:00,2011-08-10 11:41:00,306,11,2181,7.127450980392157,2270.03,7.418398692810457,227,0.0,1,500,122,45.5,10.17,3,5,4,Loyal Customers,0.3875,Medium Risk
17995,2010-11-17 17:01:00,2011-03-03 12:30:00,29,3,263,9.06896551724138,495.48,17.08551724137931,28,0.0,1,106,282,35.3,70.5,2,3,2,At Risk,0.6991,Medium Risk
17996,2010-06-11 11:48:00,2010-11-25 11:00:00,67,3,587,8.761194029850746,482.33,7.1989552238805965,63,0.0,1,167,380,55.7,95.0,2,3,2,At Risk,0.6153,Medium Risk
17997,2011-06-28 17:28:00,2011-09-26 16:13:00,164,8,2273,13.859756097560975,1962.46,11.966219512195122,133,0.1646341463414634,0,90,74,11.2,8.22,3,5,4,Loyal Customers,0.3013,Low Risk
17998,2009-12-01 13:07:00,2010-11-24 15:31:00,58,3,561,9.672413793103448,639.24,11.021379310344829,57,0.0,1,359,380,119.7,95.0,2,3,3,At Risk,0.5232,Medium Risk
17999,2010-11-26 13:16:00,2011-11-02 15:56:00,134,3,286,2.1343283582089554,528.46,3.943731343283583,125,0.0,0,342,37,114.0,9.25,4,3,2,Loyal Customers,0.3992,Medium Risk
18000,2010-05-24 17:34:00,2010-05-24 17:34:00,6,1,109,18.166666666666668,124.25,20.70833333333333,6,0.0,1,1,564,1.0,282.0,1,2,1,Lost / Inactive,0.772,High Risk
18001,2009-12-02 15:38:00,2011-11-27 16:02:00,132,6,874,6.621212121212121,924.14,7.001060606060606,120,0.1212121212121212,0,726,12,121.0,1.71,5,4,3,Champions,0.0499,Low Risk
18002,2009-12-08 11:07:00,2010-11-29 10:57:00,53,4,71,1.339622641509434,244.37,4.610754716981132,52,0.0,1,356,376,89.0,75.2,2,4,1,At Risk,0.6545,Medium Risk
18003,2010-11-28 15:09:00,2010-11-28 15:09:00,23,1,297,12.91304347826087,353.51,15.37,23,1.0,1,1,376,1.0,188.0,2,2,2,Lost / Inactive,0.7285,High Risk
18004,2010-12-12 13:47:00,2010-12-12 13:47:00,37,1,75,2.027027027027027,157.92,4.268108108108108,32,1.0,1,1,362,1.0,181.0,2,2,1,Lost / Inactive,0.8127,High Risk
18005,2011-10-23 14:40:00,2011-12-06 11:51:00,53,2,86,1.6226415094339623,226.47,4.273018867924528,52,0.3962264150943396,0,44,4,22.0,1.33,5,3,1,Loyal Customers,0.7775,High Risk
18006,2009-12-17 12:27:00,2011-11-16 16:52:00,63,4,395,6.26984126984127,969.51,15.389047619047618,57,0.0,0,700,23,175.0,4.6,4,4,3,Champions,0.05,Low Risk
18007,2010-11-12 11:08:00,2010-11-12 11:08:00,50,1,246,4.92,215.22,4.3044,46,0.0,1,1,393,1.0,196.5,2,2,1,Lost / Inactive,0.7211,High Risk
18008,2010-01-06 12:35:00,2011-09-30 15:17:00,97,23,7825,80.6701030927835,19759.08,203.70185567010307,77,0.0,0,633,70,27.5,2.92,3,5,5,Loyal Customers,0.1045,Low Risk
18009,2010-02-25 11:49:00,2011-04-18 13:36:00,179,8,651,3.636871508379888,2144.23,11.978938547486033,145,0.0,1,418,235,52.2,26.11,2,5,4,At Risk,0.4851,Medium Risk
18010,2011-03-28 12:27:00,2011-03-28 12:27:00,14,1,60,4.285714285714286,174.8,12.485714285714286,14,0.0,1,1,257,1.0,128.5,2,2,1,Lost / Inactive,0.8899,High Risk
18011,2010-05-21 13:28:00,2010-12-01 17:35:00,63,2,125,1.984126984126984,410.79,6.520476190476191,63,0.0,1,195,373,97.5,124.33,2,3,2,At Risk,0.7905,High Risk
18012,2009-12-16 13:16:00,2009-12-16 13:16:00,13,1,63,4.846153846153846,115.3,8.86923076923077,13,0.0,1,1,723,1.0,361.5,1,2,1,Lost / Inactive,0.9002,High Risk
18013,2011-07-07 14:08:00,2011-07-07 14:11:00,31,2,285,9.193548387096774,187.29,6.041612903225806,31,0.0,1,1,155,0.5,51.67,3,3,1,Loyal Customers,0.707,High Risk
18014,2011-11-11 15:28:00,2011-11-11 15:28:00,30,1,66,2.2,162.22,5.407333333333333,29,0.0,0,1,28,1.0,14.0,4,2,1,Promising / New,0.7974,High Risk
18015,2011-12-05 14:49:00,2011-12-05 14:49:00,46,1,157,3.4130434782608696,120.03,2.6093478260869567,46,0.0,0,1,4,1.0,2.0,5,2,1,Promising / New,0.3545,Medium Risk
18016,2010-01-27 16:00:00,2011-11-07 13:25:00,169,7,1207,7.142011834319527,1954.56,11.565443786982248,115,0.0,0,649,32,92.7,4.0,4,4,4,Champions,0.0453,Low Risk
18017,2010-10-04 15:11:00,2011-09-19 16:15:00,4,4,400,100.0,688.0,172.0,1,0.0,0,351,81,87.8,16.2,3,4,3,Loyal Customers,0.5284,Medium Risk
