StockCode,Description,total_units_sold,transaction_count,demand_std,total_revenue,avg_price,unique_customers,avg_daily_demand,safety_stock,reorder_point,eoq,current_stock,stock_status,recommended_action
23697,A PRETTY THANK YOU CARD,438,27,13.500237414816462,179.64,0.4177777777777777,26,0.59,59,64,180,58,Critical Risk,Order 180 units immediately
84464,S/60 PINK FLUFFY CHICKS IN BOX,82,11,14.5145694828585,179.1,2.4954545454545456,10,0.11,64,65,50,21,Critical Risk,Order 108 units immediately
16043,POP ART PUSH DOWN RUBBER ,2142,12,365.5370892759908,179.04000000000002,0.31,11,2.9,1596,1617,399,3966,Overstocked,Overstock alert: Pause purchase orders (Excess: 732 units)
84985B,SET OF 72 BLACK PAPER DOILIES ,122,19,8.506963092234006,176.89999999999998,1.45,12,0.17,38,40,81,97,Overstocked,Overstock alert: Pause purchase orders (Excess: 17 units)
35838A,S/6 MULTICOLOUR ORNAMENETAL CANDLE,171,18,17.700947133183714,176.75,1.2111111111111112,18,0.23,78,80,102,94,Optimal,Maintain current stock levels
22384,LUNCHBAG PINK RETROSPOT,107,13,5.278160130099725,176.54999999999998,1.65,13,0.14,24,25,69,48,Optimal,Maintain current stock levels
21018,BIRD BOX CHRISTMAS TREE DECORATION,207,39,5.146045217107815,175.95,0.85,30,0.28,23,25,124,27,Optimal,Maintain current stock levels
84509C,DOTTY PLACEMATS ,52,9,7.155029311221893,175.8,3.661111111111112,9,0.07,32,33,33,59,Optimal,Maintain current stock levels
35793,S/3 PUPPIES CHRISTMAS DECORATIONS,101,9,8.120618476719889,174.05,2.016666666666667,7,0.14,36,37,62,77,Overstocked,Overstock alert: Pause purchase orders (Excess: 3 units)
84877D,BLUE ROUND COMPACT MIRROR,101,15,9.145386554875373,173.75,2.25,14,0.14,40,41,59,98,Overstocked,Overstock alert: Pause purchase orders (Excess: 16 units)
17084P,DRAGONS BLOOD INCENSE,874,26,34.60991409764193,173.54,0.208076923076923,23,1.18,152,161,255,191,Optimal,Maintain current stock levels
75011,BLUE DAISY MOBILE,181,15,18.238368765821555,172.51,1.39,11,0.25,80,82,100,166,Overstocked,Overstock alert: Pause purchase orders (Excess: 2 units)
90210C,RED   ACRYLIC FACETED BANGLE,113,9,18.26958614139296,171.95,2.138888888888889,9,0.15,80,82,62,73,Critical Risk,Order 89 units immediately
21368,MIRRORED WALL ART LADIES,193,39,8.681343329076494,171.75,1.2166666666666666,32,0.26,38,40,109,100,Overstocked,Overstock alert: Pause purchase orders (Excess: 20 units)
22345,PARTY PIZZA DISH BLUE RETROSPOT,202,24,7.150048140103471,171.7,0.85,23,0.27,32,34,122,13,Critical Risk,Order 122 units immediately
84706C,PINK FLOCK TABLE CLOCK ,84,4,14.30617582258329,170.8,3.7,4,0.11,63,64,41,105,Optimal,Maintain current stock levels
47347B,BLUE FLOWER T-LIGHT HOLDER,236,7,53.18744928932728,169.72,1.1257142857142857,6,0.32,233,236,125,414,Optimal,Maintain current stock levels
35818B,"ACRYLIC JEWEL ICICLE, BLUE",403,8,48.90789448399044,168.38,0.5387500000000001,8,0.55,214,218,174,396,Optimal,Maintain current stock levels
85205A,IVORY FELT EASTER RABBIT GARLAND,66,23,1.6040955487888708,168.3,2.55,21,0.09,8,9,44,6,Critical Risk,Order 44 units immediately
79403,FROSTED WHITE BASE ,197,23,5.914743419905902,167.45,0.85,19,0.27,26,28,122,67,Overstocked,Overstock alert: Pause purchase orders (Excess: 11 units)
22330,72 ROUND PINK DOILIES,115,15,6.683312551921141,166.75,1.45,15,0.16,30,32,78,23,Critical Risk,Order 78 units immediately
90119,METALIC LEAVES BAG CHARMS,67,18,2.8861852607684635,166.17,2.485,6,0.09,13,14,45,24,Optimal,Maintain current stock levels
21102,"CANDLE IN JAR COLLAGE , VANILLA",65,12,3.553700589355816,165.75,2.55,10,0.09,16,17,44,14,Critical Risk,Order 44 units immediately
21394,RED SPOTTY BEAKER ,85,16,2.600480724789169,165.75,1.95,14,0.12,12,13,59,13,Reorder Triggered,Order 59 units immediately
21530,DAIRY MAID CERAMIC TOASTRACK,56,17,2.229481606852615,165.2,2.95,13,0.08,10,11,39,17,Optimal,Maintain current stock levels
84526,GIANT BLACK SUNGLASSES,84,31,2.9461109776234022,163.79999999999998,1.95,23,0.11,13,14,56,18,Optimal,Maintain current stock levels
85024C,PINK SMALL JEWELLED PHOTOFRAME,99,45,2.1277388766652563,163.35,1.65,33,0.13,10,11,66,8,Critical Risk,Order 66 units immediately
35809B,ENAMEL BLUE RIM TEA CONTAINER,81,22,2.9981957056165447,162.48,2.0422727272727275,21,0.11,14,15,55,11,Critical Risk,Order 55 units immediately
16207A,PINK STRAWBERRY HANDBAG ,55,19,1.7286711930171257,162.25,2.95,17,0.07,8,9,37,11,Optimal,Maintain current stock levels
72801C,S/4 ROSE PINK DINNER CANDLES,165,25,10.376254944182254,161.85,1.2092,21,0.22,46,48,100,95,Optimal,Maintain current stock levels
22889,NUMBER TILE VINTAGE FONT No ,145,8,32.41885474314512,160.38,1.77125,7,0.2,142,144,79,328,Overstocked,Overstock alert: Pause purchase orders (Excess: 40 units)
23305,SET 4 PICNIC CUTLERY BLUEBERRY,82,9,7.131697631778223,159.9,1.95,9,0.11,32,33,56,17,Critical Risk,Order 56 units immediately
22645,CERAMIC HEART CAKE MONEY BANK,120,5,26.83281572999748,159.6,1.41,5,0.16,118,120,79,140,Optimal,Maintain current stock levels
90162B,ANT SILVER LIME GREEN BOUDICCA RING,54,19,2.1151085576221176,159.3,2.95,14,0.07,10,11,37,6,Critical Risk,Order 37 units immediately
85185C,COW  SOCK PUPPET,54,27,1.941450686788302,159.3,2.95,24,0.07,9,10,37,4,Critical Risk,Order 37 units immediately
90125A,PINK BERTIE GLASS BEAD BAG CHARM,140,12,13.425439443177428,159.0,1.5791666666666666,9,0.19,59,61,82,108,Optimal,Maintain current stock levels
22864,MUG AND COASTER SET RED CIRCLES,378,2,199.4041122946064,158.76,0.42,1,0.51,871,875,168,1423,Optimal,Maintain current stock levels
21193,WHITE HONEYCOMB PAPER FAN ,84,15,10.795501708714475,158.36,2.0726666666666667,14,0.11,48,49,54,33,Critical Risk,Order 64 units immediately
16012,FOOD/DRINK SPUNGE STICKERS,759,20,51.34862781951791,158.19,0.2074999999999999,18,1.03,225,233,238,190,Critical Risk,Order 268 units immediately
22853,ENAMEL CAT BOWL CREAM,52,3,11.547005383792516,157.8,3.15,3,0.07,51,52,35,19,Critical Risk,Order 84 units immediately
23545,WRAP RED DOILEY,375,15,0.0,157.5,0.42,15,0.51,0,4,168,9,Overstocked,Overstock alert: Pause purchase orders (Excess: 1 units)
16156L,WRAP CAROUSEL,375,14,6.68153104781061,157.5,0.42,13,0.51,30,34,168,84,Overstocked,Overstock alert: Pause purchase orders (Excess: 16 units)
10123G,ARMY CAMO WRAPPING TAPE,2246,13,413.3070194270747,157.18,0.5592307692307693,12,3.04,1805,1827,408,1093,Critical Risk,"Order 2,539 units immediately"
16054,POPART RECT PENCIL SHARPENER ASST,1205,37,23.0428833802212,156.9,0.1605405405405405,32,1.63,101,113,299,92,Critical Risk,Order 299 units immediately
79030D,TUMBLER BAROQUE,402,25,10.63766891757776,156.78,0.39,22,0.54,47,51,172,113,Overstocked,Overstock alert: Pause purchase orders (Excess: 11 units)
17178,FLAT PALM T-LIGHT HOLDER,133,25,6.20966987850401,156.65,1.234,20,0.18,28,30,90,71,Overstocked,Overstock alert: Pause purchase orders (Excess: 11 units)
84926C,FAIRY CAKES TILE COASTER,125,19,4.032035458861997,156.25,1.25,17,0.17,18,20,87,25,Optimal,Maintain current stock levels
84531B,BLUE KNITTED EGG COSY,187,38,4.999359845222178,155.61,1.1289473684210527,35,0.25,22,24,111,10,Critical Risk,Order 111 units immediately
85123A,CREAM HANGING HEART T-LIGHT HOLDER,57,7,10.652520381402256,155.35,2.892857142857143,7,0.08,47,48,39,19,Critical Risk,Order 76 units immediately
23416,CHAMBRE HOOK,123,18,6.437482153030658,155.07,1.16,18,0.17,29,31,90,49,Optimal,Maintain current stock levels
21031,SPACE CADET BLACK,126,25,5.111099033802156,154.91,1.2832,23,0.17,23,25,86,30,Optimal,Maintain current stock levels
22587,"FELTCRAFT HAIRBAND, S/2, RED/BLUE",204,6,53.88877434122992,154.68,0.8283333333333333,6,0.28,236,238,124,87,Critical Risk,Order 387 units immediately
82585,SWEET VALENCIA CANDLE+CUP,131,23,9.864697307288596,154.63,1.2417391304347825,18,0.18,44,46,90,73,Optimal,Maintain current stock levels
72140E,BEST DAD CANDLE LETTERS,216,27,18.57417562100671,153.36,0.8344444444444444,26,0.29,82,85,127,28,Critical Risk,Order 139 units immediately
22289,HANGING METAL CHICKEN DECORATION,122,20,7.886697661252141,152.5,1.25,19,0.17,35,37,87,76,Overstocked,Overstock alert: Pause purchase orders (Excess: 2 units)
21226,POCKET MIRROR WOODLAND,122,21,6.06315963519886,152.5,1.25,17,0.17,27,29,87,29,Reorder Triggered,Order 87 units immediately
23484,HEART TRELLISTRIPLE T-LIGHT HOLDER,56,5,7.155417527999327,152.24,2.81,5,0.08,32,33,40,13,Critical Risk,Order 52 units immediately
72801D,S/4 SKY BLUE DINNER CANDLES,157,25,10.346174816488135,151.85,1.2092,19,0.21,46,48,98,77,Optimal,Maintain current stock levels
84531A,PINK KNITTED EGG COSY,181,40,4.540346197124575,151.70999999999998,1.131,35,0.25,20,22,111,26,Optimal,Maintain current stock levels
22536,MAGIC DRAWING SLATE FIDO,360,8,8.48528137423857,151.2,0.42,8,0.49,38,42,164,103,Overstocked,Overstock alert: Pause purchase orders (Excess: 19 units)
16202E,BLACK PHOTO ALBUM ,81,13,5.293924916887377,150.6,2.723076923076923,12,0.11,24,25,48,38,Optimal,Maintain current stock levels
79161A,ST GEORGE SET OF 10 PARTY LIGHTS,51,16,2.5617376914899,150.45,2.95,16,0.07,12,13,37,12,Reorder Triggered,Order 37 units immediately
17107D,FLOWER FAIRY 5 DRAWER LINERS,59,20,1.932410548076105,150.45,2.55,18,0.08,9,10,42,19,Optimal,Maintain current stock levels
90098,NECKLACE+BRACELET PINK BUTTERFLY,59,23,2.809498288380164,150.45,2.55,22,0.08,13,14,42,13,Reorder Triggered,Order 42 units immediately
90093,CLEAR CRYSTAL STAR PHONE CHARM,200,18,9.880991191581163,150.44,0.8633333333333333,15,0.27,44,46,122,106,Overstocked,Overstock alert: Pause purchase orders (Excess: 14 units)
21461,BLUE EASTER EGG HUNT START POST,77,19,4.006573545930159,150.15,1.95,17,0.1,18,19,53,22,Optimal,Maintain current stock levels
82093,HEART SHAPE BUTTON FRAME ,100,7,10.483547200483333,150.0,2.321428571428572,7,0.14,46,47,58,71,Optimal,Maintain current stock levels
17011A,ORIGAMI VANILLA INCENSE+FLOWER ,254,6,45.27545324639684,150.0,1.3166666666666669,6,0.34,198,201,119,83,Critical Risk,Order 316 units immediately
84452,METAL RABBIT LADDER EASTER ,176,27,4.774695885364931,149.6,0.85,23,0.24,21,23,115,29,Optimal,Maintain current stock levels
23196,RETRO LEAVES MAGNETIC NOTEPAD,103,19,4.752961526759269,149.35,1.45,17,0.14,21,22,73,47,Overstocked,Overstock alert: Pause purchase orders (Excess: 3 units)
17108D,FLOWER FAIRY SUMMER BOUQUET SACHET,355,23,9.297243418232396,149.1,0.42,17,0.48,41,45,163,94,Overstocked,Overstock alert: Pause purchase orders (Excess: 4 units)
40001, WHITE BAMBOO RIBS LAMPSHADE,210,7,50.76744363598913,148.26,0.8200000000000001,7,0.28,222,224,124,178,Critical Risk,Order 268 units immediately
84510C,SET OF 4 POLKADOT COASTERS,115,38,3.1919395281922,146.17,1.3136842105263158,30,0.16,14,16,82,13,Critical Risk,Order 82 units immediately
20796,SMALL BLUE PROVENCAL CERAMIC BALL,88,13,4.639573366769947,145.2,1.65,11,0.12,21,22,64,47,Overstocked,Overstock alert: Pause purchase orders (Excess: 3 units)
20672,PINK TEATIME PRINT BOWL,116,22,3.942223426078936,145.0,1.25,21,0.16,18,20,84,47,Overstocked,Overstock alert: Pause purchase orders (Excess: 7 units)
47518F,ICON PLACEMAT POP ART ELVIS,900,31,36.37809219018845,144.3,0.1683870967741935,22,1.22,159,168,259,86,Critical Risk,Order 259 units immediately
35610B,BLACK CHRISTMAS FLOCK DROPLET ,179,14,16.25365554825494,144.07,1.1314285714285717,13,0.24,71,73,108,95,Optimal,Maintain current stock levels
85095,THREE CANVAS LUGGAGE TAGS,90,11,7.427222654777246,143.86,2.200909090909091,9,0.12,33,34,55,36,Optimal,Maintain current stock levels
47591A,CAROUSEL DES CHILD'S APRON,87,33,3.603975078109776,143.55,1.65,30,0.12,16,17,64,38,Overstocked,Overstock alert: Pause purchase orders (Excess: 4 units)
23292,SPACE BOY CHILDRENS CUP,130,5,39.44616584663204,143.3,1.21,5,0.18,173,175,91,85,Critical Risk,Order 263 units immediately
82587,TEXRIO TOMATOES CANDLE+CUP,118,33,3.5534341051149294,142.94,1.2384848484848483,26,0.16,16,18,85,14,Critical Risk,Order 85 units immediately
35980C,REDWHITE STRIPE SCANDINAVIAN HEART ,375,28,12.047250449220495,142.5,0.38,28,0.51,53,57,168,112,Optimal,Maintain current stock levels
82553,POP'S GREASY SPOON METAL SIGN,86,20,7.175249858110573,141.9,1.65,14,0.12,32,33,64,14,Critical Risk,Order 64 units immediately
23694,PAISLEY PARK CARD,348,24,12.247448713915892,141.84,0.4175,23,0.47,54,58,161,81,Optimal,Maintain current stock levels
37422,WHITE WITH BLACK CATS BOWL,344,27,43.15499132607116,141.68,0.8181481481481482,14,0.47,189,193,161,246,Optimal,Maintain current stock levels
22195,HEART MEASURING SPOONS LARGE,84,5,6.572670690061994,138.6,1.65,4,0.11,29,30,61,32,Optimal,Maintain current stock levels
23304,SET 4 PICNIC CUTLERY CHERRY ,71,9,4.728753653037036,138.45,1.95,9,0.1,21,22,53,26,Optimal,Maintain current stock levels
90086,CRYSTAL FROG PHONE CHARM,189,19,12.460933103149603,138.32999999999998,1.1026315789473684,12,0.26,55,57,114,84,Optimal,Maintain current stock levels
23417,BATHROOM HOOK,140,22,5.916445639429894,137.76,1.1345454545454543,21,0.19,26,28,96,19,Critical Risk,Order 96 units immediately
72754B,F FAIRY POTPOURRI CUSHIONS LAVENDER,170,8,16.04235465438733,137.54,1.17,8,0.23,71,73,104,114,Optimal,Maintain current stock levels
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,161,20,5.394685493978993,136.85,0.85,20,0.22,24,26,110,54,Overstocked,Overstock alert: Pause purchase orders (Excess: 2 units)
22869,NUMBER TILE COTTAGE GARDEN 1,70,20,3.220003269040512,136.5,1.95,19,0.09,15,16,51,32,Optimal,Maintain current stock levels
35824P,"HANGING FLOWERS+MIRROR,PINK",324,3,156.0,136.44,0.75,2,0.44,682,686,156,439,Critical Risk,Order 929 units immediately
10120,DOGGY RUBBER,648,62,12.415851078827984,136.07999999999998,0.21,52,0.88,55,62,220,39,Critical Risk,Order 220 units immediately
90214A,"LETTER ""A"" BLING KEY RING",127,45,3.5820822340243854,135.71,1.2073333333333334,27,0.17,16,18,88,17,Reorder Triggered,Order 88 units immediately
20952,PORCELAIN CHERUB BELL SMALL,321,20,54.73522391332756,134.82,0.42,19,0.43,239,243,154,266,Optimal,Maintain current stock levels
22870,NUMBER TILE COTTAGE GARDEN 2,69,18,3.24037034920393,134.54999999999998,1.95,15,0.09,15,16,51,20,Optimal,Maintain current stock levels
21157,RED RETROSPOT WASHBAG,64,17,3.4009081832046326,134.4,2.1,13,0.09,15,16,49,29,Optimal,Maintain current stock levels
84231,EASTER BUNNY WITH BASKET ON BACK,204,35,4.232130003880776,132.6,0.65,28,0.28,19,21,124,9,Critical Risk,Order 124 units immediately
79192A,RETRO PLASTIC 70'S TRAY,106,30,4.7831120538348495,132.5,1.25,26,0.14,21,22,79,9,Critical Risk,Order 79 units immediately
84510C,SET OF 4 POLKADOTS COASTERS,109,29,4.603222259723485,132.45,1.243448275862069,22,0.15,21,23,82,27,Optimal,Maintain current stock levels
22344,PARTY PIZZA DISH PINK RETROSPOT,155,19,8.008767125918505,131.75,0.85,18,0.21,35,37,108,68,Optimal,Maintain current stock levels
77079,DOLPHIN WINDMILL,62,11,5.1043653331776175,131.44,2.12,10,0.08,23,24,46,18,Critical Risk,Order 46 units immediately
37467,PIG MUG IN TWO COLOUR DESIGNS,212,28,7.305140612272933,131.44,0.7185714285714286,28,0.29,32,35,127,60,Optimal,Maintain current stock levels
84527,FLAMES SUNGLASSES PINK LENSES,71,20,5.586402665118412,131.25,1.935,19,0.1,25,26,54,23,Critical Risk,Order 54 units immediately
84925E,FLOWERS WALL THERMOMETER,75,3,40.70626487409524,130.05,2.2666666666666666,3,0.1,178,179,50,403,Overstocked,Overstock alert: Pause purchase orders (Excess: 45 units)
17011D,ORIGAMI ROSE INCENSE+FLOWER,207,2,125.15790027001891,129.3,0.475,2,0.28,547,549,124,1247,Overstocked,Overstock alert: Pause purchase orders (Excess: 149 units)
22241,"GARLAND , WOODEN  "" HAPPY EASTER""",103,9,8.442616761275959,128.75,1.25,9,0.14,37,38,79,37,Reorder Triggered,Order 79 units immediately
84874B,BLUE TRAVEL FIRST AID KIT,78,29,2.817083703252888,128.7,1.65,26,0.11,13,14,61,12,Critical Risk,Order 61 units immediately
37330,BIG POLKADOT MUG,78,5,18.297540818372287,128.34,1.5779999999999998,5,0.11,80,81,62,98,Optimal,Maintain current stock levels
16119,FUNKY GIRL ADDRESS BOOK,271,7,57.94455477930112,128.21,1.0014285714285711,7,0.37,253,256,143,213,Critical Risk,Order 296 units immediately
72812,LARGE ZINC GLASS CANDLEHOLDER,55,10,2.758824226207808,127.68,2.506,9,0.07,13,14,40,25,Optimal,Maintain current stock levels
85179C,PINK BITTY LIGHT CHAIN,77,10,7.36432843736164,126.85,2.6100000000000003,10,0.1,33,34,46,72,Overstocked,Overstock alert: Pause purchase orders (Excess: 4 units)
23303,SET 4 PICNIC CUTLERY FONDANT,65,6,7.600438583836242,126.75,1.95,6,0.09,34,35,51,63,Optimal,Maintain current stock levels
82607E,GLASS BONBON JAR. D'AMANDES,101,26,2.8046664411572806,126.25,1.25,18,0.14,13,14,79,30,Overstocked,Overstock alert: Pause purchase orders (Excess: 2 units)
47593B,SCOTTIES DESIGN BABY BIB,101,18,5.293046369462584,126.25,1.25,15,0.14,24,25,79,30,Optimal,Maintain current stock levels
84255B,ORANGE COCKTAIL GLASS LAMP,60,14,4.59813626840888,126.0,2.1,11,0.08,21,22,46,15,Critical Risk,Order 46 units immediately
22882,NUMBER TILE VINTAGE FONT 3,91,25,5.52177507691141,125.89,1.8364,18,0.12,25,26,60,51,Optimal,Maintain current stock levels
35816P,"ACRYLIC JEWEL ANGEL,PINK",292,7,51.60979973388221,124.88,0.7528571428571428,7,0.4,226,229,148,251,Optimal,Maintain current stock levels
10080,GROOVY CACTUS INFLATABLE,303,27,11.195237082497778,124.61,0.5092592592592593,23,0.41,49,52,150,93,Optimal,Maintain current stock levels
84661C,PINK SQUARE TABLE CLOCK,137,12,13.38559832148875,124.55,1.3183333333333334,12,0.19,59,61,89,55,Critical Risk,Order 89 units immediately
71496A,A4 WALL TIDY BLUE OFFICE,228,8,33.114519905495065,124.44,0.5750000000000001,8,0.31,145,148,131,71,Critical Risk,Order 222 units immediately
90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,102,11,13.646178286178948,124.2,1.7590909090909093,9,0.14,60,61,67,152,Overstocked,Overstock alert: Pause purchase orders (Excess: 30 units)
84927A,WAKE UP COCKEREL TILE HOOK,218,25,19.18011122665003,124.17,1.5964,22,0.3,84,87,102,56,Critical Risk,Order 115 units immediately
35015,JACOBS LADDER SMALL,2064,38,45.28176368399159,123.84,0.06,35,2.8,198,218,392,540,Overstocked,Overstock alert: Pause purchase orders (Excess: 104 units)
84228,HEN HOUSE W CHICK STANDING,308,20,27.16693036143682,123.36,0.4175,16,0.42,119,122,152,299,Overstocked,Overstock alert: Pause purchase orders (Excess: 55 units)
84559D,3D SHEET OF SEA WORLD STICKERS,145,29,4.488079449258573,123.25,0.85,23,0.2,20,22,105,46,Overstocked,Overstock alert: Pause purchase orders (Excess: 2 units)
21087,SET/6 POSIES PAPER CUPS,220,21,8.09085315414294,123.22,0.5623809523809524,19,0.3,36,39,129,69,Optimal,Maintain current stock levels
22869,"NUMBER TILE COTTAGE GARDEN, 1",63,7,17.378147196982766,122.85,1.95,7,0.09,76,77,51,121,Optimal,Maintain current stock levels
84367,LA STREGA CANVAS PICTURE ,73,7,4.157609203101499,122.55,1.95,6,0.1,19,20,53,45,Overstocked,Overstock alert: Pause purchase orders (Excess: 5 units)
79308B,MOSAIC CANDLE DISH BLUE PURPLE,144,2,0.0,122.4,0.85,1,0.2,0,2,105,2,Reorder Triggered,Order 105 units immediately
16168S,FUNKY MONKEY GIFT BAG SMALL,1274,7,177.1891644542634,121.86,0.1757142857142857,4,1.73,774,787,308,1046,Optimal,Maintain current stock levels
79532,MOSAIC GLASS BALL CANDLEHOLDER,97,18,5.019244012549733,121.25,1.25,15,0.13,22,23,76,39,Optimal,Maintain current stock levels
22534,MAGIC SLATE SPACEBOY ,288,6,0.0,120.96,0.42,6,0.39,0,3,147,4,Optimal,Maintain current stock levels
22535,MAGIC SLATE BUNNIES AT HOME ,288,6,0.0,120.96,0.42,6,0.39,0,3,147,4,Optimal,Maintain current stock levels
22536,MAGIC SLATE FIDO,288,6,0.0,120.96,0.42,6,0.39,0,3,147,4,Optimal,Maintain current stock levels
23438,GIFT BAG LARGE SPOT ,96,6,6.196773353931867,120.0,1.25,6,0.13,28,29,76,45,Optimal,Maintain current stock levels
85166A,WHITE METAL BAROQUE PHOTO FRAME,72,8,13.005493344846904,120.0,3.125,8,0.1,57,58,42,126,Overstocked,Overstock alert: Pause purchase orders (Excess: 10 units)
35911B,PINK/FLOWER RABBIT EGG WARMER ,57,13,3.1500915737605037,119.7,2.1,12,0.08,14,15,46,12,Critical Risk,Order 46 units immediately
23359,SET OF 12 T-LIGHTS VINTAGE DOILEY,61,6,4.490731195102493,118.95,1.95,6,0.08,20,21,48,50,Overstocked,Overstock alert: Pause purchase orders (Excess: 8 units)
23280,FOLDING MIRROR HOT PINK ,156,5,36.595081636744574,118.92000000000002,0.808,5,0.21,160,162,108,295,Optimal,Maintain current stock levels
22972,CHILDRENS SPACEBOY MUG,72,5,5.366563145999495,118.8,1.65,5,0.1,24,25,58,53,Overstocked,Overstock alert: Pause purchase orders (Excess: 3 units)
21228,"POCKET MIRROR ""GLAMOROUS""",95,30,3.4649310420896957,118.75,1.25,25,0.13,16,17,76,26,Optimal,Maintain current stock levels
35933,PINK STOCKING CHRISTMAS DECORATION,312,23,12.243091138777457,118.56,0.38,20,0.42,54,57,152,115,Overstocked,Overstock alert: Pause purchase orders (Excess: 1 units)
44242B,PINK FEATHERS CURTAIN,106,8,13.090345406334505,117.78,1.135,8,0.14,58,59,83,20,Critical Risk,Order 97 units immediately
90214C,"LETTER ""C"" BLING KEY RING",114,35,3.860378350421544,117.54,1.140285714285714,21,0.15,17,19,85,40,Overstocked,Overstock alert: Pause purchase orders (Excess: 2 units)
35824C,"HANGING FLOWERS+MIRROR,CLEAR",235,8,32.96291205929129,117.05,0.935,8,0.32,144,147,133,58,Critical Risk,Order 233 units immediately
23244,STORAGE TIN VINTAGE LEAF,60,7,4.720774754816659,117.0,1.95,7,0.08,21,22,48,50,Overstocked,Overstock alert: Pause purchase orders (Excess: 6 units)
22877,NUMBER TILE COTTAGE GARDEN 9,60,16,3.1937438845342623,117.0,1.95,15,0.08,14,15,48,38,Overstocked,Overstock alert: Pause purchase orders (Excess: 8 units)
47593A,CAROUSEL PONIES BABY BIB,115,30,5.017784463240748,116.87,0.962,24,0.16,22,24,94,23,Reorder Triggered,Order 94 units immediately
84858A,NATURAL RIVIERA HANDBAG,52,7,14.81954950796574,116.7,5.278571428571429,7,0.07,65,66,27,51,Critical Risk,Order 80 units immediately
72038P,PRICE'S CANDLE PEACH,1050,9,79.05694150420949,116.5,0.1522222222222222,9,1.42,346,356,279,707,Optimal,Maintain current stock levels
16206B,RED PURSE WITH PINK HEART,96,16,6.271629240742261,116.4,1.23125,14,0.13,28,29,77,25,Critical Risk,Order 77 units immediately
90030C,BROWN KUKUI COCONUT SEED NECKLACE,81,10,7.078135347674555,115.65,1.99,10,0.11,31,32,56,71,Overstocked,Overstock alert: Pause purchase orders (Excess: 7 units)
23209,LUNCH BAG VINTAGE DOILEY ,70,4,15.0,115.5,1.65,4,0.09,66,67,55,36,Critical Risk,Order 97 units immediately
22878,NUMBER TILE COTTAGE GARDEN No,55,13,3.0042704647952427,115.5,2.1,12,0.07,14,15,43,9,Critical Risk,Order 43 units immediately
22872,NUMBER TILE COTTAGE GARDEN 4,59,16,3.2397273547836294,115.05,1.95,16,0.08,15,16,48,40,Overstocked,Overstock alert: Pause purchase orders (Excess: 8 units)
23185,FRENCH STYLE STORAGE JAR JAM,317,31,8.20857144461144,114.85,0.3516129032258064,27,0.43,36,40,154,72,Optimal,Maintain current stock levels
90214S,"LETTER ""S"" BLING KEY RING",111,35,4.1194353859673125,114.75,1.1677142857142857,26,0.15,18,20,84,44,Overstocked,Overstock alert: Pause purchase orders (Excess: 4 units)
22885,NUMBER TILE VINTAGE FONT 6 ,85,16,6.74011622056079,114.19,1.7725,13,0.12,30,31,61,32,Optimal,Maintain current stock levels
22877,"NUMBER TILE COTTAGE GARDEN, 9",58,4,22.575798250929395,113.1,1.95,4,0.08,99,100,48,179,Optimal,Maintain current stock levels
22874,NUMBER TILE COTTAGE GARDEN 6,58,16,3.283798613394757,113.1,1.95,14,0.08,15,16,48,26,Optimal,Maintain current stock levels
85190,PINK FLOWER HANGING HEART ,133,14,8.262519638054167,113.05,0.85,14,0.18,37,39,100,64,Optimal,Maintain current stock levels
82607C,GLASS BONBON JAR. SUPERFINES,90,21,2.7954043919057066,112.5,1.25,16,0.12,13,14,73,26,Optimal,Maintain current stock levels
84462,3 PINK HEN+CHICKS IN BASKET,99,13,15.997595973241634,112.35,1.2353846153846153,13,0.13,70,71,76,112,Optimal,Maintain current stock levels
44236,PINK/PURPLE CIRCLE CURTAIN,64,13,6.130001882293599,112.32,2.868461538461539,9,0.09,27,28,42,35,Optimal,Maintain current stock levels
90214K,"LETTER ""K"" BLING KEY RING",109,45,3.003701420285016,112.25,1.186,23,0.15,14,16,84,15,Reorder Triggered,Order 84 units immediately
71510,SQUARE METAL CANDLEHOLDER BASE,177,17,17.468038039264066,112.05,0.7935294117647059,11,0.24,77,79,115,158,Optimal,Maintain current stock levels
17014A,ORIGAMI VANILLA INCENSE CONES,247,9,37.55033658674417,111.81,0.7022222222222222,9,0.33,164,167,135,134,Critical Risk,Order 197 units immediately
21412,VINTAGE GOLD TINSEL REEL,233,49,4.294039532911183,111.3,0.5914285714285714,33,0.32,19,22,133,41,Optimal,Maintain current stock levels
22873,"NUMBER TILE COTTAGE GARDEN, 5",57,3,25.357444666211933,111.15,1.95,3,0.08,111,112,48,92,Critical Risk,Order 131 units immediately
84288B,SET/2 BLUE  NOODLE BASKETS,57,21,2.648449681282564,111.15,1.95,19,0.08,12,13,48,22,Optimal,Maintain current stock levels
84493,BLUE/PINK NEST STRIPE BOX,1142,5,309.1048365846125,111.12,1.5619999999999998,5,1.55,1350,1361,234,2646,Optimal,Maintain current stock levels
90170,DAISY HAIR BAND,67,10,4.877385456255112,110.55,1.65,10,0.09,22,23,55,18,Critical Risk,Order 55 units immediately
23496,PANTRY KITCHEN THERMOMETER ,88,22,3.988077469754305,110.0,1.25,21,0.12,18,19,73,9,Critical Risk,Order 73 units immediately
