CustomerID,first_purchase,last_purchase,total_items_bought,total_orders,total_quantity,avg_quantity_per_line,total_spend,avg_order_value,unique_products_bought,weekend_purchase_ratio,is_churned,days_as_customer,purchase_frequency_days,R_Score,F_Score,M_Score,RFM_Segment
17690,2010-02-03 14:26:00,2011-11-09 15:17:00,360,20,2939,8.16388888888889,6963.8,19.34388888888889,237,0.25,0,645,32.2,4,5,5,Champions
17691,2010-06-11 11:50:00,2010-12-16 17:20:00,43,4,315,7.325581395348837,637.55,14.826744186046511,37,0.25,1,189,47.2,2,4,3,At Risk
17692,2010-06-17 11:14:00,2011-08-04 14:01:00,162,12,2338,14.432098765432098,2975.7999999999997,18.369135802469135,90,0.25,1,414,34.5,3,5,5,Loyal Customers
17693,2011-07-25 15:48:00,2011-07-25 15:48:00,16,1,231,14.4375,200.47,12.529375,16,0.25,1,1,1.0,3,2,1,Needs Attention
17694,2010-05-26 08:27:00,2011-07-21 12:00:00,81,3,1493,18.432098765432098,1695.97,20.937901234567903,54,0.25,1,422,140.7,3,3,4,Loyal Customers
17695,2010-01-28 09:27:00,2011-07-31 10:40:00,61,5,1809,29.65573770491803,1746.04,28.623606557377048,46,0.25,1,550,110.0,3,4,4,Loyal Customers
17696,2009-12-10 17:09:00,2011-11-01 13:43:00,365,27,5891,16.13972602739726,7679.59,21.039972602739727,191,0.25,0,691,25.6,4,5,5,Champions
17697,2011-04-17 15:40:00,2011-04-17 15:40:00,19,1,93,4.894736842105263,338.95,17.839473684210525,19,0.25,1,1,1.0,2,2,2,Lost / Inactive
17698,2011-03-24 11:34:00,2011-03-24 11:34:00,8,1,93,11.625,154.95,19.36875,8,0.25,1,1,1.0,2,2,1,Lost / Inactive
17699,2010-05-27 11:53:00,2010-08-20 09:39:00,19,2,208,10.947368421052632,442.0,23.263157894736842,17,0.25,1,85,42.5,1,3,2,At Risk
17700,2009-12-01 11:37:00,2011-11-23 11:51:00,360,14,3469,9.636111111111111,6679.97,18.555472222222225,259,0.25,0,723,51.6,5,5,5,Champions
17701,2011-04-01 12:25:00,2011-04-01 12:25:00,24,1,109,4.541666666666667,417.95,17.414583333333333,24,0.25,1,1,1.0,2,2,2,Lost / Inactive
17702,2010-11-04 12:09:00,2011-11-09 16:03:00,153,6,2153,14.071895424836601,3144.04,20.549281045751634,120,0.25,0,371,61.8,4,4,5,Champions
17703,2010-10-17 16:16:00,2011-11-04 15:51:00,78,4,897,11.5,1094.84,14.036410256410255,63,0.25,0,383,95.8,4,4,3,Champions
17704,2011-04-14 09:28:00,2011-06-24 09:40:00,31,2,343,11.064516129032258,885.1899999999999,28.554516129032255,27,0.25,1,72,36.0,3,3,3,Loyal Customers
17705,2010-05-12 09:47:00,2011-12-06 13:45:00,120,11,1301,10.841666666666667,2083.9,17.365833333333335,74,0.25,0,574,52.2,5,5,4,Champions
17706,2010-01-19 12:13:00,2011-12-05 13:34:00,737,31,7824,10.616010854816825,20272.15,27.506309362279513,408,0.25,0,686,22.1,5,5,5,Champions
17707,2009-12-07 12:19:00,2011-06-07 15:03:00,24,8,546,22.75,609.3,25.3875,9,0.25,1,548,68.5,3,5,3,Loyal Customers
17708,2010-10-12 12:13:00,2011-06-05 10:12:00,73,4,387,5.301369863013699,884.18,12.112054794520548,57,0.25,1,236,59.0,3,4,3,Loyal Customers
17709,2010-04-15 14:48:00,2011-06-23 11:55:00,40,5,295,7.375,671.01,16.77525,37,0.25,1,434,86.8,3,4,3,Loyal Customers
17710,2010-10-12 07:49:00,2010-10-12 07:49:00,20,1,158,7.9,293.5,14.675,20,0.25,1,1,1.0,1,2,2,Lost / Inactive
17711,2011-02-23 11:32:00,2011-11-29 11:40:00,23,2,246,10.695652173913043,385.1,16.743478260869566,22,0.25,0,280,140.0,5,3,2,Loyal Customers
17712,2011-10-26 12:28:00,2011-10-26 12:28:00,29,1,215,7.413793103448276,522.91,18.031379310344825,29,0.25,0,1,1.0,4,2,2,Promising / New
17713,2010-06-09 09:33:00,2010-11-22 16:50:00,76,4,989,13.013157894736842,1198.09,15.764342105263157,55,0.25,1,167,41.8,2,4,3,At Risk
17714,2010-07-14 10:41:00,2011-01-23 10:32:00,81,5,608,7.506172839506172,1410.18,17.40962962962963,69,0.25,1,193,38.6,2,4,4,At Risk
17715,2010-04-26 12:17:00,2011-05-23 12:32:00,2,2,576,288.0,489.59999999999997,244.79999999999998,1,0.25,1,393,196.5,2,3,2,At Risk
17716,2009-12-02 17:18:00,2011-11-17 12:00:00,601,24,8819,14.6738768718802,15956.97,26.55069883527454,334,0.25,0,715,29.8,4,5,5,Champions
17717,2010-10-14 12:54:00,2010-10-14 12:54:00,26,1,344,13.23076923076923,376.92,14.496923076923078,26,0.25,1,1,1.0,1,2,2,Lost / Inactive
17718,2010-03-05 08:01:00,2011-04-21 13:39:00,23,2,274,11.91304347826087,439.18,19.094782608695652,22,0.25,1,413,206.5,2,3,2,At Risk
17719,2011-03-29 11:29:00,2011-11-02 10:36:00,274,15,2466,9.0,5396.04,19.693576642335767,111,0.25,0,218,14.5,4,5,5,Champions
17720,2010-05-10 09:58:00,2011-11-13 15:04:00,132,10,1589,12.037878787878787,2666.91,20.203863636363636,81,0.25,0,553,55.3,4,5,4,Champions
17721,2010-02-18 15:18:00,2010-02-18 15:18:00,11,1,107,9.727272727272727,307.21000000000004,27.928181818181823,11,0.25,1,1,1.0,1,2,2,Lost / Inactive
17722,2010-11-29 09:44:00,2011-09-04 15:22:00,174,5,2412,13.862068965517242,3520.22,20.231149425287356,163,0.25,1,280,56.0,3,4,5,Loyal Customers
17723,2010-11-29 10:35:00,2011-08-04 18:37:00,12,7,912,76.0,3378.4,281.53333333333336,6,0.25,1,249,35.6,3,4,5,Loyal Customers
17724,2011-07-24 13:26:00,2011-09-29 15:26:00,40,3,300,7.5,1033.0,25.825,38,0.25,0,68,22.7,3,3,3,Loyal Customers
17725,2011-03-17 19:47:00,2011-11-23 16:34:00,192,11,2162,11.260416666666666,3439.08,17.911875,115,0.25,0,251,22.8,5,5,5,Champions
17726,2010-01-26 14:58:00,2010-11-09 13:37:00,64,7,444,6.9375,1092.06,17.0634375,52,0.25,1,287,41.0,2,4,3,At Risk
17727,2011-11-24 17:06:00,2011-11-24 17:06:00,66,1,645,9.772727272727273,1060.25,16.064393939393938,66,0.25,0,1,1.0,5,2,3,Promising / New
17728,2010-09-12 14:58:00,2011-12-06 08:52:00,244,5,2146,8.795081967213115,4238.76,17.371967213114754,196,0.25,0,450,90.0,5,4,5,Champions
17729,2010-04-22 15:03:00,2010-04-22 15:03:00,23,1,247,10.73913043478261,438.65,19.071739130434782,23,0.25,1,1,1.0,1,2,2,Lost / Inactive
17730,2010-04-29 11:48:00,2011-12-06 15:43:00,314,20,5300,16.878980891719745,7773.8,24.757324840764333,177,0.25,0,587,29.4,5,5,5,Champions
17731,2010-02-09 12:37:00,2011-09-21 15:02:00,99,6,707,7.141414141414141,1708.99,17.262525252525254,82,0.25,0,590,98.3,3,4,4,Loyal Customers
17732,2010-08-09 08:41:00,2010-12-02 09:29:00,122,8,1058,8.672131147540984,2166.42,17.757540983606557,90,0.25,1,116,14.5,2,5,4,At Risk
17733,2011-03-23 09:54:00,2011-11-01 08:16:00,35,2,463,13.228571428571428,692.19,19.776857142857143,33,0.25,0,223,111.5,4,3,3,Loyal Customers
17734,2010-03-07 13:55:00,2011-10-17 12:33:00,86,6,741,8.616279069767442,1442.32,16.771162790697673,76,0.25,0,589,98.2,4,4,4,Champions
17735,2010-07-30 13:25:00,2011-12-07 16:47:00,874,26,10683,12.223112128146454,16790.33,19.210903890160186,391,0.25,0,496,19.1,5,5,5,Champions
17736,2011-08-18 14:33:00,2011-11-30 15:36:00,25,3,238,9.52,377.44,15.0976,24,0.25,0,105,35.0,5,3,2,Loyal Customers
17737,2011-10-12 14:42:00,2011-11-30 15:16:00,10,2,108,10.8,168.24,16.824,8,0.25,0,50,25.0,5,3,1,Loyal Customers
17738,2010-03-19 10:07:00,2011-11-20 15:05:00,230,13,2776,12.069565217391304,4183.5599999999995,18.189391304347822,173,0.25,0,612,47.1,5,5,5,Champions
17739,2009-12-07 10:48:00,2011-11-28 09:12:00,149,18,2335,15.671140939597315,7730.59,51.88315436241611,56,0.25,0,721,40.1,5,5,5,Champions
17740,2010-01-11 13:11:00,2010-11-15 16:33:00,9,6,222,24.666666666666668,426.9,47.43333333333333,5,0.25,1,309,51.5,2,4,2,At Risk
17741,2010-05-28 12:11:00,2010-10-29 11:59:00,6,2,114,19.0,101.1,16.849999999999998,6,0.25,1,154,77.0,2,3,1,At Risk
17742,2009-12-01 13:16:00,2011-08-18 15:28:00,85,11,653,7.682352941176471,2098.48,24.688,52,0.25,1,626,56.9,3,5,4,Loyal Customers
17743,2010-09-17 14:54:00,2010-09-17 14:54:00,3,1,96,32.0,229.2,76.39999999999999,3,0.25,1,1,1.0,1,2,1,Lost / Inactive
17744,2010-11-24 09:34:00,2011-12-06 12:11:00,151,7,3826,25.337748344370862,2649.14,17.543973509933775,121,0.25,0,378,54.0,5,4,4,Champions
17745,2010-06-02 09:03:00,2010-08-19 12:30:00,28,2,164,5.857142857142857,600.34,21.440714285714286,27,0.25,1,79,39.5,1,3,2,At Risk
17746,2010-04-08 12:54:00,2011-04-13 14:31:00,36,4,688,19.11111111111111,904.18,25.11611111111111,32,0.25,1,371,92.8,2,4,3,At Risk
17747,2011-08-19 08:13:00,2011-08-19 08:13:00,1,1,12,12.0,71.4,71.4,1,0.25,1,1,1.0,3,2,1,Needs Attention
17748,2010-06-30 13:49:00,2010-06-30 13:49:00,17,1,111,6.529411764705882,358.15,21.06764705882353,17,0.25,1,1,1.0,1,2,2,Lost / Inactive
17749,2010-06-11 14:56:00,2011-06-14 15:45:00,57,3,446,7.824561403508772,1026.18,18.003157894736844,52,0.25,1,369,123.0,3,3,3,Loyal Customers
17750,2011-06-28 15:44:00,2011-12-04 14:09:00,184,9,3747,20.36413043478261,1710.45,9.29592391304348,101,0.25,0,159,17.7,5,5,4,Champions
17751,2010-10-14 13:57:00,2010-10-14 13:57:00,32,1,147,4.59375,157.85999999999999,4.9331249999999995,31,0.25,1,1,1.0,1,2,1,Lost / Inactive
17752,2010-12-15 16:19:00,2010-12-15 16:19:00,1,1,192,192.0,80.64,80.64,1,0.25,1,1,1.0,2,2,1,Lost / Inactive
17753,2010-01-06 14:20:00,2010-09-01 15:49:00,69,4,124,1.7971014492753623,382.06,5.5371014492753625,63,0.25,1,239,59.8,1,4,2,At Risk
17754,2009-12-11 15:52:00,2011-12-09 11:20:00,223,13,4366,19.57847533632287,4451.22,19.960627802690585,185,0.25,0,728,56.0,5,5,5,Champions
17756,2010-11-10 12:54:00,2010-11-29 12:20:00,84,3,399,4.75,728.75,8.675595238095237,54,0.25,1,19,6.3,2,3,3,At Risk
17757,2010-01-13 15:56:00,2011-12-08 15:31:00,1257,56,5011,3.986475735879077,9074.05,7.218814638027048,362,0.25,0,694,12.4,5,5,5,Champions
17758,2010-05-20 13:18:00,2011-11-20 14:45:00,528,12,3199,6.058712121212121,4964.03,9.401571969696969,403,0.25,0,550,45.8,5,5,5,Champions
17759,2010-05-05 11:40:00,2011-11-22 16:02:00,133,5,965,7.2556390977443606,1261.88,9.487819548872181,114,0.25,0,567,113.4,5,4,4,Champions
17760,2010-02-28 12:15:00,2011-11-18 10:56:00,67,6,531,7.925373134328358,746.39,11.140149253731343,58,0.25,0,628,104.7,4,4,3,Champions
17761,2011-11-07 10:23:00,2011-11-07 10:23:00,19,1,398,20.94736842105263,712.78,37.514736842105265,19,0.25,0,1,1.0,4,2,3,Promising / New
17762,2010-09-09 17:40:00,2010-09-09 17:40:00,17,1,129,7.588235294117647,129.75,7.632352941176471,16,0.25,1,1,1.0,1,2,1,Lost / Inactive
17763,2010-02-18 14:32:00,2011-03-21 14:25:00,14,4,41,2.9285714285714284,86.15,6.153571428571429,11,0.25,1,396,99.0,2,4,1,At Risk
17764,2009-12-03 14:28:00,2011-10-20 11:03:00,149,5,674,4.523489932885906,1513.57,10.158187919463087,126,0.25,0,686,137.2,4,4,4,Champions
17765,2010-09-17 12:45:00,2011-07-04 12:41:00,81,4,195,2.4074074074074074,524.0,6.469135802469136,71,0.25,1,290,72.5,3,4,2,Loyal Customers
17766,2010-11-23 14:17:00,2010-11-23 14:29:00,22,2,155,7.045454545454546,299.61,13.618636363636364,21,0.25,1,1,0.5,2,3,2,At Risk
17767,2010-10-25 16:22:00,2011-11-24 14:42:00,39,2,198,5.076923076923077,413.05,10.591025641025642,35,0.25,0,395,197.5,5,3,2,Loyal Customers
17768,2009-12-02 12:26:00,2011-12-01 13:22:00,182,7,2339,12.851648351648352,3292.73,18.091923076923077,134,0.25,0,730,104.3,5,4,5,Champions
17769,2010-01-19 11:33:00,2011-11-27 11:18:00,583,17,3157,5.415094339622642,7053.38,12.098421955403088,330,0.25,0,677,39.8,5,5,5,Champions
17770,2011-03-02 13:35:00,2011-05-25 12:34:00,38,5,365,9.605263157894736,1143.27,30.086052631578948,33,0.25,1,84,16.8,2,4,3,At Risk
17771,2010-04-29 13:21:00,2011-10-14 11:43:00,69,4,373,5.405797101449275,387.41,5.6146376811594205,63,0.25,0,533,133.2,4,4,2,Champions
17772,2010-11-12 11:31:00,2011-11-29 11:05:00,96,3,113,1.1770833333333333,360.75,3.7578125,94,0.25,0,382,127.3,5,3,2,Loyal Customers
17773,2010-01-18 14:32:00,2010-07-13 14:07:00,55,2,254,4.618181818181818,575.37,10.461272727272727,48,0.25,1,176,88.0,1,3,2,At Risk
17774,2010-02-08 16:06:00,2011-09-04 12:49:00,397,9,1585,3.9924433249370277,3273.83,8.246423173803526,286,0.25,1,573,63.7,3,5,5,Loyal Customers
17775,2011-03-30 10:50:00,2011-03-30 10:50:00,3,1,72,24.0,56.4,18.8,3,0.25,1,1,1.0,2,2,1,Lost / Inactive
17776,2009-12-16 14:59:00,2010-11-18 12:14:00,80,2,273,3.4125,330.56,4.132,74,0.25,1,337,168.5,2,3,2,At Risk
17777,2011-08-31 14:35:00,2011-11-15 12:02:00,190,3,501,2.636842105263158,647.5600000000001,3.4082105263157896,141,0.25,0,76,25.3,4,3,3,Loyal Customers
17778,2010-02-16 12:44:00,2010-02-16 12:44:00,10,1,214,21.4,197.7,19.77,10,0.25,1,1,1.0,1,2,1,Lost / Inactive
17779,2011-07-19 12:19:00,2011-11-18 14:15:00,81,3,396,4.888888888888889,650.32,8.028641975308643,73,0.25,0,123,41.0,4,3,3,Loyal Customers
17780,2010-01-24 11:21:00,2010-02-10 13:43:00,79,3,156,1.9746835443037976,346.56,4.386835443037975,76,0.25,1,18,6.0,1,3,2,At Risk
17781,2011-03-31 19:54:00,2011-07-03 16:00:00,12,2,34,2.8333333333333335,188.02,15.668333333333335,12,0.25,1,94,47.0,3,3,1,Loyal Customers
17782,2010-11-22 10:03:00,2010-11-22 11:15:00,29,2,538,18.551724137931036,679.02,23.41448275862069,29,0.25,1,1,0.5,2,3,3,At Risk
17783,2010-07-15 12:50:00,2011-09-28 16:07:00,91,3,438,4.813186813186813,376.96,4.142417582417583,91,0.25,0,441,147.0,3,3,2,Loyal Customers
17784,2010-06-07 16:08:00,2010-06-07 16:08:00,23,1,72,3.130434782608696,112.86,4.90695652173913,19,0.25,1,1,1.0,1,2,1,Lost / Inactive
17785,2010-05-23 13:01:00,2011-10-17 13:43:00,51,3,227,4.450980392156863,403.38,7.909411764705882,48,0.25,0,513,171.0,4,3,2,Loyal Customers
17786,2011-01-26 14:35:00,2011-09-15 12:51:00,68,2,195,2.8676470588235294,266.85,3.9242647058823534,57,0.25,0,232,116.0,3,3,1,Loyal Customers
17787,2010-12-03 13:43:00,2011-07-10 11:24:00,128,4,896,7.0,1817.54,14.19953125,94,0.25,1,219,54.8,3,4,4,Loyal Customers
17788,2011-08-02 10:38:00,2011-09-27 10:09:00,5,2,211,42.2,1117.9,223.58,3,0.25,0,56,28.0,3,3,3,Loyal Customers
17789,2010-02-16 13:16:00,2011-03-03 13:14:00,29,2,199,6.862068965517241,397.15,13.694827586206896,27,0.25,1,380,190.0,2,3,2,At Risk
17790,2010-06-13 13:30:00,2011-11-13 11:30:00,302,20,1387,4.5927152317880795,2779.41,9.203344370860927,188,0.25,0,518,25.9,4,5,4,Champions
17791,2011-11-10 12:09:00,2011-11-10 12:09:00,10,1,46,4.6,106.1,10.61,10,0.25,0,1,1.0,4,2,1,Promising / New
17792,2010-08-18 13:08:00,2010-08-29 14:30:00,52,2,149,2.8653846153846154,368.35,7.0836538461538465,45,0.25,1,12,6.0,1,3,2,At Risk
17793,2011-11-14 14:24:00,2011-11-14 14:24:00,52,1,226,4.346153846153846,300.34,5.77576923076923,49,0.25,0,1,1.0,4,2,2,Promising / New
17794,2010-01-20 12:17:00,2010-01-22 10:18:00,7,2,46,6.571428571428571,147.3,21.042857142857144,7,0.25,1,2,1.0,1,3,1,At Risk
17795,2011-03-20 12:02:00,2011-06-13 12:36:00,45,2,305,6.777777777777778,342.83,7.618444444444444,43,0.25,1,86,43.0,3,3,2,Loyal Customers
17796,2010-10-14 13:37:00,2011-10-30 15:38:00,203,7,347,1.70935960591133,1236.39,6.090591133004927,149,0.25,0,382,54.6,4,4,4,Champions
17797,2009-12-15 14:30:00,2011-11-17 13:21:00,271,8,1086,4.007380073800738,1971.87,7.276273062730627,222,0.25,0,702,87.8,4,5,4,Champions
17798,2010-05-07 11:42:00,2010-05-07 11:42:00,45,1,138,3.066666666666667,178.07,3.957111111111111,43,0.25,1,1,1.0,1,2,1,Lost / Inactive
17799,2009-12-13 16:03:00,2011-11-17 15:16:00,904,20,3674,4.064159292035399,6246.93,6.910320796460177,478,0.25,0,704,35.2,4,5,5,Champions
17800,2011-01-09 13:50:00,2011-11-02 12:57:00,103,9,732,7.106796116504855,1187.21,11.526310679611651,51,0.25,0,297,33.0,4,5,3,Champions
17801,2010-01-17 11:31:00,2010-09-14 14:32:00,81,3,820,10.123456790123457,770.03,9.506543209876543,66,0.25,1,241,80.3,1,3,3,At Risk
17802,2009-12-13 13:39:00,2011-09-18 14:56:00,524,10,2705,5.162213740458015,4946.22,9.439351145038168,283,0.25,0,645,64.5,3,5,5,Loyal Customers
17803,2010-11-12 13:53:00,2010-11-12 13:53:00,27,1,98,3.6296296296296298,184.66,6.839259259259259,27,0.25,1,1,1.0,2,2,1,Lost / Inactive
17804,2009-12-01 12:22:00,2010-11-28 14:01:00,91,3,194,2.131868131868132,383.78000000000003,4.217362637362638,82,0.25,1,363,121.0,2,3,2,At Risk
17805,2010-04-08 14:36:00,2011-09-27 11:49:00,11,2,1126,102.36363636363636,927.03,84.27545454545454,10,0.25,0,537,268.5,3,3,3,Loyal Customers
17806,2011-11-28 14:12:00,2011-11-28 14:12:00,43,1,727,16.906976744186046,546.04,12.698604651162789,43,0.25,0,1,1.0,5,2,2,Promising / New
17807,2010-01-04 14:00:00,2010-11-09 16:21:00,89,3,262,2.943820224719101,437.87,4.9198876404494385,88,0.25,1,310,103.3,2,3,2,At Risk
17808,2010-05-07 16:26:00,2010-06-09 10:44:00,33,4,143,4.333333333333333,262.64,7.958787878787878,29,0.25,1,33,8.2,1,4,1,At Risk
17809,2009-12-02 14:52:00,2011-11-23 12:59:00,97,20,2995,30.876288659793815,10085.89,103.97824742268041,59,0.25,0,721,36.0,5,5,5,Champions
17810,2010-01-25 10:26:00,2010-02-09 10:47:00,55,2,118,2.1454545454545455,373.15999999999997,6.784727272727272,51,0.25,1,16,8.0,1,3,2,At Risk
17811,2010-09-20 11:24:00,2011-12-05 13:46:00,1152,47,5278,4.581597222222222,9519.8,8.263715277777777,538,0.25,0,442,9.4,5,5,5,Champions
17812,2010-06-27 13:34:00,2011-11-27 11:47:00,189,7,444,2.3492063492063493,911.99,4.8253439153439155,162,0.25,0,518,74.0,5,4,3,Champions
17813,2011-09-29 15:57:00,2011-11-25 16:13:00,348,5,752,2.160919540229885,1698.07,4.879511494252873,297,0.25,0,58,11.6,5,4,4,Champions
17814,2010-10-13 14:03:00,2010-11-29 14:21:00,143,2,1435,10.034965034965035,1609.37,11.254335664335663,112,0.25,1,48,24.0,2,3,4,At Risk
17815,2010-11-11 14:39:00,2010-11-11 14:39:00,13,1,612,47.07692307692308,591.96,45.535384615384615,13,0.25,1,1,1.0,2,2,2,Lost / Inactive
17816,2009-12-15 15:27:00,2011-11-03 11:34:00,45,6,80,1.7777777777777777,96.11,2.1357777777777778,41,0.25,0,688,114.7,4,4,1,Champions
17817,2010-10-13 15:07:00,2011-12-05 14:39:00,134,6,353,2.6343283582089554,788.15,5.8817164179104475,115,0.25,0,418,69.7,5,4,3,Champions
17818,2009-12-02 11:34:00,2009-12-02 11:34:00,42,1,86,2.0476190476190474,124.78,2.970952380952381,42,0.25,1,1,1.0,1,2,1,Lost / Inactive
17819,2009-12-13 15:24:00,2011-09-29 10:52:00,89,12,1610,18.089887640449437,6021.05,67.65224719101124,66,0.25,0,655,54.6,3,5,5,Loyal Customers
17820,2010-11-30 17:43:00,2010-11-30 17:43:00,41,1,111,2.707317073170732,180.60999999999999,4.4051219512195114,39,0.25,1,1,1.0,2,2,1,Lost / Inactive
17821,2010-10-29 13:20:00,2010-10-29 13:20:00,6,1,162,27.0,334.62,55.77,6,0.25,1,1,1.0,2,2,2,Lost / Inactive
17822,2010-05-28 12:15:00,2010-10-15 13:47:00,169,5,1375,8.136094674556213,2162.93,12.798402366863904,152,0.25,1,141,28.2,1,4,4,At Risk
17823,2010-10-14 16:14:00,2010-10-14 16:24:00,100,2,252,2.52,449.25,4.4925,88,0.25,1,1,0.5,1,3,2,At Risk
17824,2011-10-19 14:14:00,2011-10-19 14:14:00,13,1,408,31.384615384615383,298.4,22.95384615384615,13,0.25,0,1,1.0,4,2,2,Promising / New
17825,2009-12-14 12:09:00,2010-04-20 12:01:00,27,4,516,19.11111111111111,701.96,25.99851851851852,24,0.25,1,127,31.8,1,4,3,At Risk
17826,2010-11-30 13:23:00,2010-11-30 13:23:00,33,1,84,2.5454545454545454,133.34,4.040606060606061,33,0.25,1,1,1.0,2,2,1,Lost / Inactive
17827,2010-03-28 12:20:00,2011-12-04 15:00:00,281,6,1582,5.629893238434164,2376.17,8.456120996441282,240,0.25,0,617,102.8,5,4,4,Champions
17828,2011-06-08 08:31:00,2011-11-17 08:41:00,67,4,667,9.955223880597014,1820.09,27.1655223880597,54,0.25,0,163,40.8,4,4,4,Champions
17829,2010-02-22 15:39:00,2011-02-14 12:46:00,171,5,3009,17.596491228070175,4756.74,27.817192982456138,121,0.25,1,357,71.4,2,4,5,At Risk
17830,2011-02-24 10:15:00,2011-12-08 12:28:00,23,3,92,4.0,398.7,17.33478260869565,18,0.25,0,288,96.0,5,3,2,Loyal Customers
17831,2011-11-06 15:09:00,2011-11-06 15:09:00,2,1,12,6.0,35.4,17.7,2,0.25,0,1,1.0,4,2,1,Promising / New
17832,2011-10-21 11:43:00,2011-10-21 11:43:00,61,1,208,3.4098360655737703,155.37,2.547049180327869,61,0.25,0,1,1.0,4,2,1,Promising / New
17833,2009-12-16 13:40:00,2009-12-16 13:40:00,31,1,143,4.612903225806452,338.46,10.918064516129032,28,0.25,1,1,1.0,1,2,2,Lost / Inactive
17834,2010-09-20 15:32:00,2010-10-21 12:09:00,58,2,639,11.017241379310345,689.67,11.890862068965516,54,0.25,1,31,15.5,1,3,3,At Risk
17835,2011-11-16 16:30:00,2011-12-07 11:48:00,59,3,344,5.830508474576271,342.24,5.800677966101695,45,0.25,0,21,7.0,5,3,2,Loyal Customers
17836,2011-10-23 16:13:00,2011-10-23 16:13:00,24,1,88,3.6666666666666665,110.21000000000001,4.592083333333334,23,0.25,0,1,1.0,4,2,1,Promising / New
17837,2011-06-29 16:44:00,2011-10-28 16:13:00,162,8,510,3.1481481481481484,1541.23,9.513765432098765,110,0.25,0,121,15.1,4,5,4,Champions
17838,2010-03-19 09:53:00,2011-11-13 11:20:00,254,13,3491,13.744094488188976,5604.64,22.065511811023622,141,0.25,0,605,46.5,4,5,5,Champions
17839,2011-10-28 17:27:00,2011-10-28 17:27:00,52,1,257,4.9423076923076925,318.15,6.11826923076923,50,0.25,0,1,1.0,4,2,2,Promising / New
17840,2010-09-22 12:24:00,2010-09-22 12:24:00,50,1,128,2.56,175.9,3.5180000000000002,44,0.25,1,1,1.0,1,2,1,Lost / Inactive
17841,2009-12-02 15:41:00,2011-12-08 12:07:00,12435,211,36584,2.9420184961801366,68545.25,5.512283876156011,2116,0.25,0,736,3.5,5,5,5,Champions
17842,2010-04-16 14:23:00,2010-04-16 14:23:00,18,1,89,4.944444444444445,430.69,23.927222222222223,18,0.25,1,1,1.0,1,2,2,Lost / Inactive
17843,2010-10-24 10:56:00,2011-02-09 15:33:00,62,2,251,4.048387096774194,320.4,5.16774193548387,58,0.25,1,109,54.5,2,3,2,At Risk
17844,2011-08-25 11:27:00,2011-08-25 11:27:00,5,1,52,10.4,51.559999999999995,10.312,5,0.25,1,1,1.0,3,2,1,Needs Attention
17845,2010-05-12 13:04:00,2010-06-02 15:20:00,47,4,195,4.148936170212766,596.09,12.68276595744681,42,0.25,1,22,5.5,1,4,2,At Risk
17846,2011-09-15 15:20:00,2011-09-15 15:20:00,1,1,1,1.0,2033.1,2033.1,1,0.25,0,1,1.0,3,2,4,Needs Attention
17847,2010-03-04 12:57:00,2010-07-12 10:00:00,9,2,29,3.2222222222222223,129.69,14.41,9,0.25,1,130,65.0,1,3,1,At Risk
17848,2009-12-06 13:19:00,2011-09-19 16:49:00,165,30,1404,8.50909090909091,3559.11,21.570363636363638,105,0.25,0,653,21.8,3,5,5,Loyal Customers
17849,2010-03-14 15:17:00,2011-05-05 13:46:00,50,8,224,4.48,1063.76,21.275199999999998,24,0.25,1,417,52.1,2,5,3,At Risk
17850,2009-12-05 12:28:00,2010-12-02 15:27:00,2499,155,21052,8.424169667867147,51208.87,20.491744697879152,100,0.25,1,363,2.3,2,5,5,At Risk
17851,2009-12-03 17:46:00,2010-10-13 15:13:00,232,6,933,4.021551724137931,1552.35,6.691163793103448,185,0.25,1,314,52.3,1,4,4,At Risk
17852,2009-12-08 12:51:00,2011-11-28 12:36:00,108,5,372,3.4444444444444446,657.8100000000001,6.090833333333334,82,0.25,0,720,144.0,5,4,3,Champions
17853,2009-12-03 15:09:00,2010-10-28 15:29:00,105,3,625,5.9523809523809526,1596.29,15.202761904761905,84,0.25,1,330,110.0,2,3,4,At Risk
17854,2009-12-08 11:13:00,2011-06-07 16:21:00,118,6,607,5.1440677966101696,1068.5,9.055084745762711,113,0.25,1,547,91.2,3,4,3,Loyal Customers
17855,2010-12-02 09:44:00,2010-12-02 09:44:00,17,1,197,11.588235294117647,208.97,12.292352941176471,17,0.25,1,1,1.0,2,2,1,Lost / Inactive
17856,2011-03-03 11:40:00,2011-12-08 09:40:00,15,4,842,56.13333333333333,1418.03,94.53533333333333,12,0.25,0,280,70.0,5,4,4,Champions
17857,2010-03-08 12:09:00,2011-12-05 13:13:00,56,24,19906,355.4642857142857,27347.04,488.34000000000003,21,0.25,0,638,26.6,5,5,5,Champions
17858,2009-12-06 15:41:00,2011-12-04 11:56:00,373,30,5383,14.431635388739947,12518.65,33.562064343163534,173,0.25,0,728,24.3,5,5,5,Champions
17859,2011-02-08 10:32:00,2011-02-08 10:32:00,23,1,102,4.434782608695652,141.92,6.170434782608695,23,0.25,1,1,1.0,2,2,1,Lost / Inactive
17860,2009-12-11 16:48:00,2010-12-06 12:41:00,162,4,696,4.296296296296297,717.39,4.428333333333334,127,0.25,1,360,90.0,2,4,3,At Risk
17861,2009-12-10 11:27:00,2011-12-06 16:21:00,558,18,4541,8.137992831541219,5088.29,9.118799283154122,329,0.25,0,727,40.4,5,5,5,Champions
